CMDLINE python do_LUVex_survey.py
MEM 1524.828125 1648157802.9607
MEM 1524.828125 1648157803.0792
MEM 1524.828125 1648157803.1982
MEM 1524.828125 1648157803.3171
MEM 1524.828125 1648157803.4361
MEM 1524.828125 1648157803.5554
MEM 1524.828125 1648157803.6744
MEM 1524.828125 1648157803.7956
MEM 1524.828125 1648157803.9141
MEM 1524.828125 1648157804.0328
MEM 1524.828125 1648157804.1517
MEM 1524.828125 1648157804.2709
MEM 1524.828125 1648157804.3901
MEM 1524.828125 1648157804.5094
MEM 1524.828125 1648157804.6298
MEM 1524.828125 1648157804.7500
MEM 1524.828125 1648157804.8688
MEM 1524.828125 1648157804.9878
MEM 1524.828125 1648157805.1067
MEM 1524.828125 1648157805.2256
MEM 1524.828125 1648157805.3449
MEM 1524.828125 1648157805.4641
MEM 1524.828125 1648157805.5834
MEM 1524.828125 1648157805.7031
MEM 1524.828125 1648157805.8226
MEM 1524.828125 1648157805.9419
MEM 1524.828125 1648157806.0614
MEM 1524.828125 1648157806.1807
MEM 1524.828125 1648157806.2998
MEM 1524.828125 1648157806.4189
MEM 1524.828125 1648157806.5380
MEM 1524.828125 1648157806.6572
MEM 1524.828125 1648157806.7760
MEM 1524.828125 1648157806.8946
MEM 1524.828125 1648157807.0133
MEM 1524.828125 1648157807.1319
MEM 1524.828125 1648157807.2506
MEM 1524.828125 1648157807.3692
MEM 1524.828125 1648157807.4877
MEM 1524.828125 1648157807.6061
MEM 1524.828125 1648157807.7246
MEM 1524.828125 1648157807.8430
MEM 1524.828125 1648157807.9617
MEM 1524.828125 1648157808.0804
MEM 1524.828125 1648157808.1992
MEM 1524.828125 1648157808.3182
MEM 1524.828125 1648157808.4376
MEM 1524.828125 1648157808.5582
MEM 1524.828125 1648157808.6773
MEM 1524.828125 1648157808.7968
MEM 1524.828125 1648157808.9160
MEM 1524.828125 1648157809.0352
MEM 1524.828125 1648157809.1543
MEM 1524.828125 1648157809.2739
MEM 1524.828125 1648157809.3936
MEM 1524.828125 1648157809.5131
MEM 1524.828125 1648157809.6324
MEM 1524.828125 1648157809.7518
MEM 1524.828125 1648157809.8715
MEM 1524.828125 1648157809.9909
MEM 1524.828125 1648157810.1103
MEM 1524.828125 1648157810.2297
MEM 1524.828125 1648157810.3490
MEM 1524.828125 1648157810.4682
MEM 1524.828125 1648157810.5871
MEM 1524.828125 1648157810.7060
MEM 1524.828125 1648157810.8251
MEM 1524.828125 1648157810.9441
MEM 1524.828125 1648157811.0631
MEM 1524.828125 1648157811.1820
MEM 1524.828125 1648157811.3008
MEM 1524.828125 1648157811.4196
MEM 1524.828125 1648157811.5385
MEM 1524.828125 1648157811.6572
MEM 1524.828125 1648157811.7758
MEM 1524.828125 1648157811.8943
MEM 1524.828125 1648157812.0129
MEM 1524.828125 1648157812.1314
MEM 1524.828125 1648157812.2498
MEM 1524.828125 1648157812.3683
MEM 1524.828125 1648157812.4870
MEM 1524.828125 1648157812.6060
MEM 1524.828125 1648157812.7252
MEM 1524.828125 1648157812.8444
MEM 1524.828125 1648157812.9637
MEM 1524.828125 1648157813.0829
MEM 1524.828125 1648157813.2023
MEM 1524.828125 1648157813.3216
MEM 1524.828125 1648157813.4409
MEM 1524.828125 1648157813.5602
MEM 1524.828125 1648157813.6796
MEM 1524.828125 1648157813.7990
MEM 1524.828125 1648157813.9182
MEM 1524.828125 1648157814.0375
MEM 1524.828125 1648157814.1567
MEM 1524.828125 1648157814.2759
MEM 1524.828125 1648157814.3952
MEM 1524.828125 1648157814.5146
MEM 1524.828125 1648157814.6336
MEM 1524.828125 1648157814.7527
MEM 1524.828125 1648157814.8718
MEM 1524.828125 1648157814.9905
MEM 1524.828125 1648157815.1092
MEM 1524.828125 1648157815.2288
MEM 1524.828125 1648157815.3478
MEM 1524.828125 1648157815.4666
MEM 1524.828125 1648157815.5854
MEM 1524.828125 1648157815.7039
MEM 1524.828125 1648157815.8224
MEM 1524.828125 1648157815.9410
MEM 1524.828125 1648157816.0595
MEM 1524.828125 1648157816.1779
MEM 1524.828125 1648157816.2962
MEM 1524.828125 1648157816.4149
MEM 1524.828125 1648157816.5348
MEM 1524.828125 1648157816.6537
MEM 1524.828125 1648157816.7727
MEM 1524.828125 1648157816.8917
MEM 1524.828125 1648157817.0110
MEM 1524.828125 1648157817.1306
MEM 1524.828125 1648157817.2499
MEM 1524.828125 1648157817.3693
MEM 1524.828125 1648157817.4888
MEM 1524.828125 1648157817.6083
MEM 1524.828125 1648157817.7278
MEM 1524.828125 1648157817.8474
MEM 1524.828125 1648157817.9681
MEM 1524.828125 1648157818.0877
MEM 1524.828125 1648157818.2073
MEM 1524.828125 1648157818.3265
MEM 1524.828125 1648157818.4460
MEM 1524.828125 1648157818.5653
MEM 1524.828125 1648157818.6846
MEM 1524.828125 1648157818.8040
MEM 1524.828125 1648157818.9232
MEM 1524.828125 1648157819.0425
MEM 1524.828125 1648157819.1616
MEM 1524.828125 1648157819.2809
MEM 1524.828125 1648157819.4002
MEM 1524.828125 1648157819.5193
MEM 1524.828125 1648157819.6393
MEM 1524.828125 1648157819.7583
MEM 1524.828125 1648157819.8774
MEM 1524.828125 1648157819.9965
MEM 1524.828125 1648157820.1152
MEM 1524.828125 1648157820.2341
MEM 1524.828125 1648157820.3529
MEM 1524.828125 1648157820.4718
MEM 1524.828125 1648157820.5906
MEM 1524.828125 1648157820.7099
MEM 1524.828125 1648157820.8288
MEM 1524.828125 1648157820.9477
MEM 1524.828125 1648157821.0665
MEM 1524.828125 1648157821.1850
MEM 1524.828125 1648157821.3035
MEM 1524.828125 1648157821.4218
MEM 1524.828125 1648157821.5403
MEM 1524.828125 1648157821.6587
MEM 1524.828125 1648157821.7774
MEM 1524.828125 1648157821.8961
MEM 1524.828125 1648157822.0164
MEM 1524.828125 1648157822.1349
MEM 1524.828125 1648157822.2538
MEM 1524.828125 1648157822.3728
MEM 1524.828125 1648157822.4918
MEM 1524.828125 1648157822.6112
MEM 1524.828125 1648157822.7306
MEM 1524.828125 1648157822.8502
MEM 1524.828125 1648157822.9694
MEM 1524.828125 1648157823.0887
MEM 1524.828125 1648157823.2079
MEM 1524.828125 1648157823.3272
MEM 1524.828125 1648157823.4469
MEM 1524.828125 1648157823.5662
MEM 1524.828125 1648157823.6855
MEM 1524.828125 1648157823.8045
MEM 1524.828125 1648157823.9236
MEM 1524.828125 1648157824.0427
MEM 1524.828125 1648157824.1611
MEM 1524.828125 1648157824.2798
MEM 1524.828125 1648157824.3985
MEM 1524.828125 1648157824.5171
MEM 1524.828125 1648157824.6358
MEM 1524.828125 1648157824.7544
MEM 1524.828125 1648157824.8728
MEM 1524.828125 1648157824.9913
MEM 1524.828125 1648157825.1098
MEM 1524.828125 1648157825.2282
MEM 1524.828125 1648157825.3466
MEM 1524.828125 1648157825.4650
MEM 1524.828125 1648157825.5839
MEM 1524.828125 1648157825.7039
MEM 1524.828125 1648157825.8227
MEM 1524.828125 1648157825.9419
MEM 1524.828125 1648157826.0611
MEM 1524.828125 1648157826.1804
MEM 1524.828125 1648157826.2996
MEM 1524.828125 1648157826.4191
MEM 1524.828125 1648157826.5386
MEM 1524.828125 1648157826.6593
MEM 1524.828125 1648157826.7784
MEM 1524.828125 1648157826.8975
MEM 1524.828125 1648157827.0172
MEM 1524.828125 1648157827.1366
MEM 1524.828125 1648157827.2566
MEM 1524.828125 1648157827.3761
MEM 1524.828125 1648157827.4968
MEM 1524.828125 1648157827.6166
MEM 1524.828125 1648157827.7359
MEM 1524.828125 1648157827.8553
MEM 1524.828125 1648157827.9748
MEM 1524.828125 1648157828.0974
MEM 1524.828125 1648157828.2161
MEM 1524.828125 1648157828.3352
MEM 1524.828125 1648157828.4545
MEM 1524.828125 1648157828.5740
MEM 1524.828125 1648157828.6935
MEM 1524.828125 1648157828.8129
MEM 1524.828125 1648157828.9320
MEM 1524.828125 1648157829.0513
MEM 1524.828125 1648157829.1705
MEM 1524.828125 1648157829.2899
MEM 1524.828125 1648157829.4087
MEM 1524.828125 1648157829.5276
MEM 1524.828125 1648157829.6465
MEM 1524.828125 1648157829.7653
MEM 1524.828125 1648157829.8842
MEM 1524.828125 1648157830.0040
MEM 1524.828125 1648157830.1227
MEM 1524.828125 1648157830.2412
MEM 1524.828125 1648157830.3598
MEM 1524.828125 1648157830.4782
MEM 1524.828125 1648157830.5967
MEM 1524.828125 1648157830.7152
MEM 1524.828125 1648157830.8337
MEM 1524.828125 1648157830.9523
MEM 1524.828125 1648157831.0712
MEM 1524.828125 1648157831.1901
MEM 1524.828125 1648157831.3085
MEM 1524.828125 1648157831.4278
MEM 1524.828125 1648157831.5471
MEM 1524.828125 1648157831.6665
MEM 1524.828125 1648157831.7858
MEM 1524.828125 1648157831.9051
MEM 1524.828125 1648157832.0244
MEM 1524.828125 1648157832.1436
MEM 1524.828125 1648157832.2628
MEM 1524.828125 1648157832.3824
MEM 1524.828125 1648157832.5016
MEM 1524.828125 1648157832.6207
MEM 1524.828125 1648157832.7399
MEM 1524.828125 1648157832.8589
MEM 1524.828125 1648157832.9775
MEM 1524.828125 1648157833.0962
MEM 1524.828125 1648157833.2150
MEM 1524.828125 1648157833.3339
MEM 1524.828125 1648157833.4524
MEM 1524.828125 1648157833.5709
MEM 1524.828125 1648157833.6893
MEM 1524.828125 1648157833.8078
MEM 1524.828125 1648157833.9262
MEM 1524.828125 1648157834.0446
MEM 1524.828125 1648157834.1632
MEM 1524.828125 1648157834.2821
MEM 1524.828125 1648157834.4009
MEM 1524.828125 1648157834.5199
MEM 1524.828125 1648157834.6399
MEM 1524.828125 1648157834.7588
MEM 1524.828125 1648157834.8777
MEM 1524.828125 1648157834.9969
MEM 1524.828125 1648157835.1162
MEM 1524.828125 1648157835.2357
MEM 1524.828125 1648157835.3553
MEM 1524.828125 1648157835.4748
MEM 1524.828125 1648157835.5943
MEM 1524.828125 1648157835.7141
MEM 1524.828125 1648157835.8350
MEM 1524.828125 1648157835.9540
MEM 1524.828125 1648157836.0730
MEM 1524.828125 1648157836.1920
MEM 1524.828125 1648157836.3113
MEM 1524.828125 1648157836.4307
MEM 1524.828125 1648157836.5502
MEM 1524.828125 1648157836.6696
MEM 1524.828125 1648157836.7891
MEM 1524.828125 1648157836.9086
MEM 1524.828125 1648157837.0282
MEM 1524.828125 1648157837.1477
MEM 1524.828125 1648157837.2672
MEM 1524.828125 1648157837.3866
MEM 1524.828125 1648157837.5061
MEM 1524.828125 1648157837.6256
MEM 1524.828125 1648157837.7455
MEM 1524.828125 1648157837.8649
MEM 1524.828125 1648157837.9836
MEM 1524.828125 1648157838.1022
MEM 1524.828125 1648157838.2207
MEM 1524.828125 1648157838.3393
MEM 1524.828125 1648157838.4586
MEM 1524.828125 1648157838.5776
MEM 1524.828125 1648157838.6964
MEM 1524.828125 1648157838.8148
MEM 1524.828125 1648157838.9340
MEM 1524.828125 1648157839.0525
MEM 1524.828125 1648157839.1709
MEM 1524.828125 1648157839.2893
MEM 1524.828125 1648157839.4079
MEM 1524.828125 1648157839.5266
MEM 1524.828125 1648157839.6454
MEM 1524.828125 1648157839.7644
MEM 1524.828125 1648157839.8838
MEM 1524.828125 1648157840.0031
MEM 1524.828125 1648157840.1224
MEM 1524.828125 1648157840.2430
MEM 1524.828125 1648157840.3624
MEM 1524.828125 1648157840.4816
MEM 1524.828125 1648157840.6008
MEM 1524.828125 1648157840.7204
MEM 1524.828125 1648157840.8397
MEM 1524.828125 1648157840.9591
MEM 1524.828125 1648157841.0786
MEM 1524.828125 1648157841.1982
MEM 1524.828125 1648157841.3189
MEM 1524.828125 1648157841.4383
MEM 1524.828125 1648157841.5578
MEM 1524.828125 1648157841.6774
MEM 1524.828125 1648157841.7970
MEM 1524.828125 1648157841.9165
MEM 1524.828125 1648157842.0358
MEM 1524.828125 1648157842.1552
MEM 1524.828125 1648157842.2747
MEM 1524.828125 1648157842.3941
MEM 1524.828125 1648157842.5144
MEM 1524.828125 1648157842.6335
MEM 1524.828125 1648157842.7529
MEM 1524.828125 1648157842.8723
MEM 1524.828125 1648157842.9917
MEM 1524.828125 1648157843.1110
MEM 1524.828125 1648157843.2306
MEM 1524.828125 1648157843.3501
MEM 1524.828125 1648157843.4696
MEM 1524.828125 1648157843.5896
MEM 1524.828125 1648157843.7090
MEM 1524.828125 1648157843.8283
MEM 1524.828125 1648157843.9476
MEM 1524.828125 1648157844.0669
MEM 1524.828125 1648157844.1866
MEM 1524.828125 1648157844.3061
MEM 1524.828125 1648157844.4255
MEM 1524.828125 1648157844.5447
MEM 1524.828125 1648157844.6642
MEM 1524.828125 1648157844.7833
MEM 1524.828125 1648157844.9028
MEM 1524.828125 1648157845.0222
MEM 1524.828125 1648157845.1414
MEM 1524.828125 1648157845.2606
MEM 1524.828125 1648157845.3798
MEM 1524.828125 1648157845.4995
MEM 1524.828125 1648157845.6190
MEM 1524.828125 1648157845.7385
MEM 1524.828125 1648157845.8580
MEM 1524.828125 1648157845.9775
MEM 1524.828125 1648157846.0970
MEM 1524.828125 1648157846.2166
MEM 1524.828125 1648157846.3359
MEM 1524.828125 1648157846.4554
MEM 1524.828125 1648157846.5748
MEM 1524.828125 1648157846.6943
MEM 1524.828125 1648157846.8136
MEM 1524.828125 1648157846.9330
MEM 1524.828125 1648157847.0523
MEM 1524.828125 1648157847.1716
MEM 1524.828125 1648157847.2909
MEM 1524.828125 1648157847.4101
MEM 1524.828125 1648157847.5293
MEM 1524.828125 1648157847.6484
MEM 1524.828125 1648157847.7674
MEM 1524.828125 1648157847.8862
MEM 1524.828125 1648157848.0051
MEM 1524.828125 1648157848.1238
MEM 1524.828125 1648157848.2427
MEM 1524.828125 1648157848.3614
MEM 1524.828125 1648157848.4800
MEM 1524.828125 1648157848.5985
MEM 1524.828125 1648157848.7170
MEM 1524.828125 1648157848.8355
MEM 1524.828125 1648157848.9539
MEM 1524.828125 1648157849.0724
MEM 1524.828125 1648157849.1908
MEM 1524.828125 1648157849.3097
MEM 1524.828125 1648157849.4282
MEM 1524.828125 1648157849.5472
MEM 1524.828125 1648157849.6663
MEM 1524.828125 1648157849.7854
MEM 1524.828125 1648157849.9058
MEM 1524.828125 1648157850.0248
MEM 1524.828125 1648157850.1438
MEM 1524.828125 1648157850.2630
MEM 1524.828125 1648157850.3821
MEM 1524.828125 1648157850.5014
MEM 1524.828125 1648157850.6207
MEM 1524.828125 1648157850.7401
MEM 1524.828125 1648157850.8594
MEM 1524.828125 1648157850.9787
MEM 1524.828125 1648157851.0980
MEM 1524.828125 1648157851.2172
MEM 1524.828125 1648157851.3364
MEM 1524.828125 1648157851.4555
MEM 1524.828125 1648157851.5745
MEM 1524.828125 1648157851.6932
MEM 1524.828125 1648157851.8118
MEM 1524.828125 1648157851.9306
MEM 1524.828125 1648157852.0493
MEM 1524.828125 1648157852.1680
MEM 1524.828125 1648157852.2868
MEM 1524.828125 1648157852.4067
MEM 1524.828125 1648157852.5264
MEM 1524.828125 1648157852.6451
MEM 1524.828125 1648157852.7639
MEM 1524.828125 1648157852.8825
MEM 1524.828125 1648157853.0012
MEM 1524.828125 1648157853.1198
MEM 1524.828125 1648157853.2383
MEM 1524.828125 1648157853.3568
MEM 1524.828125 1648157853.4753
MEM 1524.828125 1648157853.5937
MEM 1524.828125 1648157853.7121
MEM 1524.828125 1648157853.8306
MEM 1524.828125 1648157853.9495
MEM 1524.828125 1648157854.0686
MEM 1524.828125 1648157854.1878
MEM 1524.828125 1648157854.3070
MEM 1524.828125 1648157854.4266
MEM 1524.828125 1648157854.5460
MEM 1524.828125 1648157854.6654
MEM 1524.828125 1648157854.7848
MEM 1524.828125 1648157854.9044
MEM 1524.828125 1648157855.0238
MEM 1524.828125 1648157855.1404
MEM 1524.828125 1648157855.2567
MEM 1526.871094 1648157855.3718
MEM 1528.871094 1648157855.4874
MEM 1530.871094 1648157855.6032
MEM 1532.871094 1648157855.7156
MEM 1534.871094 1648157855.8295
MEM 1536.390625 1648157855.9511
MEM 1540.457031 1648157856.0723
MEM 1542.457031 1648157856.1924
MEM 1544.457031 1648157856.3129
MEM 1546.468750 1648157856.4338
MEM 1548.480469 1648157856.5542
MEM 1550.488281 1648157856.6750
MEM 1554.492188 1648157856.7958
MEM 1556.511719 1648157856.9167
MEM 1558.515625 1648157857.0373
MEM 1560.515625 1648157857.1582
MEM 1562.515625 1648157857.2791
MEM 1564.019531 1648157857.4000
MEM 1566.542969 1648157857.5205
MEM 1568.542969 1648157857.6344
MEM 1568.542969 1648157857.7497
MEM 1568.542969 1648157857.8648
MEM 1568.542969 1648157857.9798
MEM 1568.542969 1648157858.0941
MEM 1568.542969 1648157858.2097
MEM 1568.542969 1648157858.3247
MEM 1568.542969 1648157858.4416
MEM 1568.542969 1648157858.5574
MEM 1568.542969 1648157858.6723
MEM 1568.542969 1648157858.7867
MEM 1568.542969 1648157858.9019
MEM 1568.542969 1648157859.0171
MEM 1568.542969 1648157859.1323
MEM 1568.542969 1648157859.2474
MEM 1568.542969 1648157859.3627
MEM 1568.542969 1648157859.4773
MEM 1568.542969 1648157859.5925
MEM 1568.542969 1648157859.7076
MEM 1568.542969 1648157859.8229
MEM 1568.542969 1648157859.9380
MEM 1568.542969 1648157860.0529
MEM 1568.542969 1648157860.1680
MEM 1568.542969 1648157860.2833
MEM 1568.542969 1648157860.3975
MEM 1568.542969 1648157860.5126
MEM 1568.542969 1648157860.6279
MEM 1568.542969 1648157860.7432
MEM 1568.542969 1648157860.8583
MEM 1568.542969 1648157860.9735
MEM 1568.542969 1648157861.0886
MEM 1568.542969 1648157861.2038
MEM 1568.542969 1648157861.3185
MEM 1568.542969 1648157861.4337
MEM 1568.542969 1648157861.5487
MEM 1568.542969 1648157861.6640
MEM 1568.542969 1648157861.7794
MEM 1568.542969 1648157861.8939
MEM 1568.542969 1648157862.0090
MEM 1568.542969 1648157862.1242
MEM 1568.542969 1648157862.2395
MEM 1568.542969 1648157862.3552
MEM 1568.542969 1648157862.4715
MEM 1568.542969 1648157862.5867
MEM 1568.542969 1648157862.7018
MEM 1568.542969 1648157862.8170
MEM 1568.542969 1648157862.9321
MEM 1568.542969 1648157863.0475
MEM 1568.542969 1648157863.1627
MEM 1568.542969 1648157863.2780
MEM 1568.542969 1648157863.3934
MEM 1568.542969 1648157863.5086
MEM 1568.542969 1648157863.6233
MEM 1568.542969 1648157863.7385
MEM 1568.542969 1648157863.8537
MEM 1568.542969 1648157863.9698
MEM 1568.542969 1648157864.0849
MEM 1568.542969 1648157864.2013
MEM 1568.542969 1648157864.3165
MEM 1568.542969 1648157864.4316
MEM 1568.542969 1648157864.5466
MEM 1568.542969 1648157864.6617
MEM 1568.542969 1648157864.7769
MEM 1568.542969 1648157864.8921
MEM 1568.542969 1648157865.0086
MEM 1568.542969 1648157865.1239
MEM 1568.542969 1648157865.2390
MEM 1568.542969 1648157865.3543
MEM 1568.542969 1648157865.4695
MEM 1568.542969 1648157865.5861
MEM 1568.542969 1648157865.7013
MEM 1568.542969 1648157865.8159
MEM 1568.542969 1648157865.9309
MEM 1568.542969 1648157866.0461
MEM 1568.542969 1648157866.1625
MEM 1568.542969 1648157866.2782
MEM 1568.542969 1648157866.3929
MEM 1568.542969 1648157866.5081
MEM 1568.542969 1648157866.6233
MEM 1568.542969 1648157866.7390
MEM 1568.542969 1648157866.8542
MEM 1568.542969 1648157866.9690
MEM 1568.542969 1648157867.0842
MEM 1568.542969 1648157867.1993
MEM 1568.542969 1648157867.3146
MEM 1568.542969 1648157867.4289
MEM 1568.542969 1648157867.5439
MEM 1568.542969 1648157867.6593
MEM 1568.542969 1648157867.7745
MEM 1568.542969 1648157867.8897
MEM 1568.542969 1648157868.0044
MEM 1568.542969 1648157868.1197
MEM 1568.542969 1648157868.2348
MEM 1568.542969 1648157868.3500
MEM 1568.542969 1648157868.4652
MEM 1568.542969 1648157868.5802
MEM 1568.542969 1648157868.6961
MEM 1568.542969 1648157868.8112
MEM 1568.542969 1648157868.9265
MEM 1568.542969 1648157869.0414
MEM 1568.542969 1648157869.1563
MEM 1568.542969 1648157869.2714
MEM 1568.542969 1648157869.3867
MEM 1568.542969 1648157869.5020
MEM 1568.542969 1648157869.6161
MEM 1568.542969 1648157869.7314
MEM 1568.542969 1648157869.8463
MEM 1568.542969 1648157869.9615
MEM 1568.542969 1648157870.0767
MEM 1568.542969 1648157870.1913
MEM 1568.542969 1648157870.3065
MEM 1568.542969 1648157870.4218
MEM 1568.542969 1648157870.5372
MEM 1568.542969 1648157870.6524
MEM 1568.542969 1648157870.7673
MEM 1568.542969 1648157870.8825
MEM 1568.542969 1648157870.9977
MEM 1568.542969 1648157871.1130
MEM 1568.542969 1648157871.2279
MEM 1568.542969 1648157871.3430
MEM 1568.542969 1648157871.4583
MEM 1568.542969 1648157871.5733
MEM 1568.542969 1648157871.6885
MEM 1568.542969 1648157871.8032
MEM 1568.542969 1648157871.9184
MEM 1568.542969 1648157872.0340
MEM 1568.542969 1648157872.1494
MEM 1568.542969 1648157872.2646
MEM 1568.542969 1648157872.3794
MEM 1568.542969 1648157872.4946
MEM 1568.542969 1648157872.6097
MEM 1568.542969 1648157872.7258
MEM 1568.542969 1648157872.8410
MEM 1568.542969 1648157872.9558
MEM 1568.542969 1648157873.0712
MEM 1568.542969 1648157873.1864
MEM 1568.542969 1648157873.3016
MEM 1568.542969 1648157873.4178
MEM 1568.542969 1648157873.5331
MEM 1568.542969 1648157873.6483
MEM 1568.542969 1648157873.7636
MEM 1568.542969 1648157873.8786
MEM 1568.542969 1648157873.9933
MEM 1568.542969 1648157874.1085
MEM 1568.542969 1648157874.2231
MEM 1568.542969 1648157874.3383
MEM 1568.542969 1648157874.4533
MEM 1568.542969 1648157874.5681
MEM 1568.542969 1648157874.6837
MEM 1568.542969 1648157874.7985
MEM 1568.542969 1648157874.9136
MEM 1568.542969 1648157875.0285
MEM 1568.542969 1648157875.1437
MEM 1568.542969 1648157875.2589
MEM 1568.542969 1648157875.3743
MEM 1568.542969 1648157875.4898
MEM 1568.542969 1648157875.6043
MEM 1568.542969 1648157875.7194
MEM 1568.542969 1648157875.8345
MEM 1568.542969 1648157875.9498
MEM 1568.542969 1648157876.0651
MEM 1568.542969 1648157876.1800
MEM 1568.542969 1648157876.2959
MEM 1568.542969 1648157876.4110
MEM 1568.542969 1648157876.5261
MEM 1568.542969 1648157876.6413
MEM 1568.542969 1648157876.7563
MEM 1568.542969 1648157876.8715
MEM 1568.542969 1648157876.9866
MEM 1568.542969 1648157877.1025
MEM 1568.542969 1648157877.2175
MEM 1568.542969 1648157877.3327
