CMDLINE /usr/bin/python aplc.py
MEM 3908.773438 1554342698.7699
MEM 3908.773438 1554342698.8767
MEM 3908.773438 1554342698.9837
MEM 3908.773438 1554342699.0905
MEM 3908.773438 1554342699.1975
MEM 3908.773438 1554342699.3045
MEM 3908.773438 1554342699.4115
MEM 3908.773438 1554342699.5184
MEM 3908.773438 1554342699.6254
MEM 3908.773438 1554342699.7323
MEM 3908.773438 1554342699.8394
MEM 3908.773438 1554342699.9709
MEM 3908.773438 1554342700.0777
MEM 3908.773438 1554342700.1847
MEM 3908.773438 1554342700.2916
MEM 3908.773438 1554342700.3986
MEM 3908.773438 1554342700.5054
MEM 3908.773438 1554342700.6125
MEM 3908.773438 1554342700.7194
MEM 3908.773438 1554342700.8264
MEM 3908.773438 1554342700.9332
MEM 3908.773438 1554342701.0402
MEM 3908.773438 1554342701.1472
MEM 3908.773438 1554342701.2541
MEM 3908.773438 1554342701.3611
MEM 3908.773438 1554342701.4680
MEM 3908.773438 1554342701.5749
MEM 3908.773438 1554342701.6818
MEM 3908.773438 1554342701.7886
MEM 3908.773438 1554342701.8955
MEM 3908.773438 1554342702.0024
MEM 3908.773438 1554342702.1093
MEM 3908.773438 1554342702.2162
MEM 3908.773438 1554342702.3233
MEM 3908.773438 1554342702.4303
MEM 3908.773438 1554342702.5374
MEM 3908.773438 1554342702.6444
MEM 3908.773438 1554342702.7515
MEM 3908.773438 1554342702.8584
MEM 3908.773438 1554342702.9656
MEM 3908.773438 1554342703.0725
MEM 3908.773438 1554342703.1797
MEM 3908.773438 1554342703.2865
MEM 3908.773438 1554342703.3937
MEM 3908.773438 1554342703.5006
MEM 3908.773438 1554342703.6077
MEM 3908.773438 1554342703.7147
MEM 3908.773438 1554342703.8218
MEM 3908.773438 1554342703.9288
MEM 3908.773438 1554342704.0357
MEM 3908.773438 1554342704.1427
MEM 3908.773438 1554342704.2495
MEM 3908.773438 1554342704.3563
MEM 3908.773438 1554342704.4635
MEM 3908.773438 1554342704.5705
MEM 3908.773438 1554342704.6778
MEM 3908.773438 1554342704.7848
MEM 3908.773438 1554342704.8919
MEM 3908.773438 1554342704.9989
MEM 3908.773438 1554342705.1060
MEM 3908.773438 1554342705.2130
MEM 3908.773438 1554342705.3201
MEM 3908.773438 1554342705.4272
MEM 3908.773438 1554342705.5343
MEM 3908.773438 1554342705.6412
MEM 3908.773438 1554342705.7483
MEM 3908.773438 1554342705.8553
MEM 3908.773438 1554342705.9625
MEM 3908.773438 1554342706.0694
MEM 3908.773438 1554342706.1766
MEM 3908.773438 1554342706.2835
MEM 3908.773438 1554342706.3902
MEM 3908.773438 1554342706.4981
MEM 3908.773438 1554342706.6050
MEM 3908.773438 1554342706.7122
MEM 3908.773438 1554342706.8191
MEM 3908.773438 1554342706.9260
MEM 3908.773438 1554342707.0331
MEM 3908.773438 1554342707.1400
MEM 3908.773438 1554342707.2471
MEM 3908.773438 1554342707.3541
MEM 3908.773438 1554342707.4611
MEM 3908.773438 1554342707.5681
MEM 3908.773438 1554342707.6751
MEM 3908.773438 1554342707.7821
MEM 3908.773438 1554342707.8891
MEM 3908.773438 1554342707.9961
MEM 3908.773438 1554342708.1031
MEM 3908.773438 1554342708.2101
MEM 3908.773438 1554342708.3170
MEM 3908.773438 1554342708.4240
MEM 3908.773438 1554342708.5310
MEM 3908.773438 1554342708.6401
MEM 3908.773438 1554342708.7468
MEM 3908.773438 1554342708.8535
MEM 3908.773438 1554342708.9601
MEM 3908.773438 1554342709.0669
MEM 3908.773438 1554342709.1736
MEM 3908.773438 1554342709.2806
MEM 3908.773438 1554342709.3873
MEM 3908.773438 1554342709.4940
MEM 3908.773438 1554342709.6008
MEM 3908.773438 1554342709.7075
MEM 3908.773438 1554342709.8142
MEM 3908.773438 1554342709.9209
MEM 3908.773438 1554342710.0276
MEM 3908.773438 1554342710.1342
MEM 3908.773438 1554342710.2410
MEM 3908.773438 1554342710.3477
MEM 3908.773438 1554342710.4543
MEM 3908.773438 1554342710.5610
MEM 3908.773438 1554342710.6677
MEM 3908.773438 1554342710.7744
MEM 3908.773438 1554342710.8825
MEM 3908.773438 1554342710.9892
MEM 3908.773438 1554342711.0960
MEM 3908.773438 1554342711.2027
MEM 3908.773438 1554342711.3095
MEM 3908.773438 1554342711.4162
MEM 3908.773438 1554342711.5229
MEM 3908.773438 1554342711.6296
MEM 3908.773438 1554342711.7362
MEM 3908.773438 1554342711.8429
MEM 3908.773438 1554342711.9495
MEM 3908.773438 1554342712.0563
MEM 3908.773438 1554342712.1630
MEM 3908.773438 1554342712.2697
MEM 3908.773438 1554342712.3764
MEM 3908.773438 1554342712.4831
MEM 3908.773438 1554342712.5898
MEM 3908.773438 1554342712.6965
MEM 3908.773438 1554342712.8033
MEM 3908.773438 1554342712.9100
MEM 3908.773438 1554342713.0168
MEM 3908.773438 1554342713.1236
MEM 3908.773438 1554342713.2302
MEM 3908.773438 1554342713.3369
MEM 3908.773438 1554342713.4436
MEM 3908.773438 1554342713.5506
MEM 3908.773438 1554342713.6573
MEM 3908.773438 1554342713.7640
MEM 3908.773438 1554342713.8707
MEM 3908.773438 1554342713.9775
MEM 3908.773438 1554342714.0842
MEM 3908.773438 1554342714.1909
MEM 3908.773438 1554342714.2977
MEM 3908.773438 1554342714.4043
MEM 3908.773438 1554342714.5110
MEM 3908.773438 1554342714.6177
MEM 3908.773438 1554342714.7244
MEM 3908.773438 1554342714.8311
MEM 3908.773438 1554342714.9378
MEM 3908.773438 1554342715.0445
MEM 3908.773438 1554342715.1513
MEM 3908.773438 1554342715.2580
MEM 3908.773438 1554342715.3647
MEM 3908.773438 1554342715.4713
MEM 3908.773438 1554342715.5780
MEM 3908.773438 1554342715.6846
MEM 3908.773438 1554342715.7913
MEM 3908.773438 1554342715.8980
MEM 3908.773438 1554342716.0047
MEM 3908.773438 1554342716.1114
MEM 3908.773438 1554342716.2182
MEM 3908.773438 1554342716.3248
MEM 3908.773438 1554342716.4315
MEM 3908.773438 1554342716.5382
MEM 3908.773438 1554342716.6449
MEM 3908.773438 1554342716.7515
MEM 3908.773438 1554342716.8582
MEM 3908.773438 1554342716.9649
MEM 3908.773438 1554342717.0716
MEM 3908.773438 1554342717.1783
MEM 3908.773438 1554342717.2850
MEM 3908.773438 1554342717.3917
MEM 3908.773438 1554342717.4985
MEM 3908.773438 1554342717.6055
MEM 3908.773438 1554342717.7125
MEM 3908.773438 1554342717.8194
MEM 3908.773438 1554342717.9264
MEM 3908.773438 1554342718.0332
MEM 3908.773438 1554342718.1403
MEM 3908.773438 1554342718.2472
MEM 3908.773438 1554342718.3542
MEM 3908.773438 1554342718.4612
MEM 3908.773438 1554342718.5682
MEM 3908.773438 1554342718.6751
MEM 3908.773438 1554342718.7821
MEM 3908.773438 1554342718.8891
MEM 3908.773438 1554342718.9961
MEM 3908.773438 1554342719.1031
MEM 3908.773438 1554342719.2101
MEM 3908.773438 1554342719.3170
MEM 3908.773438 1554342719.4241
MEM 3908.773438 1554342719.5310
MEM 3908.773438 1554342719.6378
MEM 3908.773438 1554342719.7455
MEM 3908.773438 1554342719.8524
MEM 3908.773438 1554342719.9595
MEM 3908.773438 1554342720.0663
MEM 3908.773438 1554342720.1730
MEM 3908.773438 1554342720.2801
MEM 3908.773438 1554342720.3871
MEM 3908.773438 1554342720.4942
MEM 3908.773438 1554342720.6011
MEM 3908.773438 1554342720.7080
MEM 3908.773438 1554342720.8149
MEM 3908.773438 1554342720.9218
MEM 3908.773438 1554342721.0288
MEM 3908.773438 1554342721.1358
MEM 3908.773438 1554342721.2428
MEM 3908.773438 1554342721.3497
MEM 3908.773438 1554342721.4566
MEM 3908.773438 1554342721.5633
MEM 3908.773438 1554342721.6706
MEM 3908.773438 1554342721.7776
MEM 3908.773438 1554342721.8844
MEM 3908.773438 1554342721.9912
MEM 3908.773438 1554342722.0981
MEM 3908.773438 1554342722.2050
MEM 3908.773438 1554342722.3121
MEM 3908.773438 1554342722.4190
MEM 3908.773438 1554342722.5260
MEM 3908.773438 1554342722.6329
MEM 3908.773438 1554342722.7400
MEM 3908.773438 1554342722.8469
MEM 3908.773438 1554342722.9538
MEM 3908.773438 1554342723.0607
MEM 3908.773438 1554342723.1678
MEM 3908.773438 1554342723.2747
MEM 3908.773438 1554342723.3815
MEM 3908.773438 1554342723.4884
MEM 3908.773438 1554342723.5953
MEM 3908.773438 1554342723.7020
MEM 3908.773438 1554342723.8148
MEM 3908.773438 1554342723.9217
MEM 3908.773438 1554342724.0286
MEM 3908.773438 1554342724.1355
MEM 3908.773438 1554342724.2426
MEM 3908.773438 1554342724.3494
MEM 3908.773438 1554342724.4564
MEM 3908.773438 1554342724.5633
MEM 3908.773438 1554342724.6704
MEM 3908.773438 1554342724.7773
MEM 3908.773438 1554342724.8845
MEM 3908.773438 1554342724.9914
MEM 3908.773438 1554342725.0984
MEM 3908.773438 1554342725.2054
MEM 3908.773438 1554342725.3123
MEM 3908.773438 1554342725.4194
MEM 3908.773438 1554342725.5263
MEM 3908.773438 1554342725.6333
MEM 3908.773438 1554342725.7402
MEM 3908.773438 1554342725.8473
MEM 3908.773438 1554342725.9542
MEM 3908.773438 1554342726.0612
MEM 3908.773438 1554342726.1680
MEM 3908.773438 1554342726.2749
MEM 3908.773438 1554342726.3820
MEM 3908.773438 1554342726.4890
MEM 3908.773438 1554342726.5961
MEM 3908.773438 1554342726.7030
MEM 3908.773438 1554342726.8101
MEM 3908.773438 1554342726.9171
MEM 3908.773438 1554342727.0242
MEM 3908.773438 1554342727.1311
MEM 3908.773438 1554342727.2383
MEM 3908.773438 1554342727.3452
MEM 3908.773438 1554342727.4524
MEM 3908.773438 1554342727.5593
MEM 3908.773438 1554342727.6664
MEM 3908.773438 1554342727.7734
MEM 3908.773438 1554342727.8805
MEM 3908.773438 1554342727.9874
MEM 3908.773438 1554342728.0946
MEM 3908.773438 1554342728.2023
MEM 3908.773438 1554342728.3095
MEM 3908.773438 1554342728.4165
MEM 3908.773438 1554342728.5236
MEM 3908.773438 1554342728.6306
MEM 3908.773438 1554342728.7377
MEM 3908.773438 1554342728.8447
MEM 3908.773438 1554342728.9519
MEM 3908.773438 1554342729.0588
MEM 3908.773438 1554342729.1657
MEM 3908.773438 1554342729.2726
MEM 3908.773438 1554342729.3794
MEM 3908.773438 1554342729.4865
MEM 3908.773438 1554342729.5934
MEM 3908.773438 1554342729.7004
MEM 3908.773438 1554342729.8074
MEM 3908.773438 1554342729.9144
MEM 3908.773438 1554342730.0214
MEM 3908.773438 1554342730.1284
MEM 3908.773438 1554342730.2354
MEM 3908.773438 1554342730.3433
MEM 3908.773438 1554342730.4503
MEM 3908.773438 1554342730.5574
MEM 3908.773438 1554342730.6643
MEM 3908.773438 1554342730.7710
MEM 3908.773438 1554342730.8781
MEM 3908.773438 1554342730.9851
MEM 3908.773438 1554342731.0922
MEM 3908.773438 1554342731.1991
MEM 3908.773438 1554342731.3062
MEM 3908.773438 1554342731.4133
MEM 3908.773438 1554342731.5204
MEM 3908.773438 1554342731.6275
MEM 3908.773438 1554342731.7344
MEM 3908.773438 1554342731.8415
MEM 3908.773438 1554342731.9484
MEM 3908.773438 1554342732.0555
MEM 3908.773438 1554342732.1625
MEM 3908.773438 1554342732.2696
MEM 3908.773438 1554342732.3765
MEM 3908.773438 1554342732.4836
MEM 3908.773438 1554342732.5906
MEM 3908.773438 1554342732.6975
MEM 3908.773438 1554342732.8044
MEM 3908.773438 1554342732.9112
MEM 3908.773438 1554342733.0183
MEM 3908.773438 1554342733.1252
MEM 3908.773438 1554342733.2324
MEM 3908.773438 1554342733.3394
MEM 3908.773438 1554342733.4465
MEM 3908.773438 1554342733.5535
MEM 3908.773438 1554342733.6604
MEM 3908.773438 1554342733.7674
MEM 3908.773438 1554342733.8743
MEM 3908.773438 1554342733.9813
MEM 3908.773438 1554342734.0884
MEM 3908.773438 1554342734.1954
MEM 3908.773438 1554342734.3024
MEM 3908.773438 1554342734.4094
MEM 3908.773438 1554342734.5164
MEM 3908.773438 1554342734.6234
MEM 3908.773438 1554342734.7324
MEM 3908.773438 1554342734.8394
MEM 3908.773438 1554342734.9461
MEM 3908.773438 1554342735.0532
MEM 3908.773438 1554342735.1604
MEM 3908.773438 1554342735.2673
MEM 3908.773438 1554342735.3744
MEM 3908.773438 1554342735.4814
MEM 3908.773438 1554342735.5885
MEM 3908.773438 1554342735.6954
MEM 3908.773438 1554342735.8026
MEM 3908.773438 1554342735.9095
MEM 3908.773438 1554342736.0167
MEM 3908.773438 1554342736.1235
MEM 3908.773438 1554342736.2307
MEM 3908.773438 1554342736.3376
MEM 3908.773438 1554342736.4446
MEM 3908.773438 1554342736.5516
MEM 3908.773438 1554342736.6587
MEM 3908.773438 1554342736.7657
MEM 3908.773438 1554342736.8723
MEM 3908.773438 1554342736.9793
MEM 3908.773438 1554342737.0861
MEM 3908.773438 1554342737.1931
MEM 3908.773438 1554342737.3001
MEM 3908.773438 1554342737.4071
MEM 3908.773438 1554342737.5142
MEM 3908.773438 1554342737.6212
MEM 3908.773438 1554342737.7282
MEM 3908.773438 1554342737.8352
MEM 3908.773438 1554342737.9422
MEM 3908.773438 1554342738.0492
MEM 3908.773438 1554342738.1561
MEM 3908.773438 1554342738.2630
MEM 3908.773438 1554342738.3699
MEM 3908.773438 1554342738.4769
MEM 3908.773438 1554342738.5837
MEM 3908.773438 1554342738.6907
MEM 3908.773438 1554342738.7976
MEM 3908.773438 1554342738.9046
MEM 3908.773438 1554342739.0113
MEM 3908.773438 1554342739.1181
MEM 3908.773438 1554342739.2250
MEM 3908.773438 1554342739.3318
MEM 3908.773438 1554342739.4385
MEM 3908.773438 1554342739.5456
MEM 3908.773438 1554342739.6525
MEM 3908.773438 1554342739.7597
MEM 3908.773438 1554342739.8666
MEM 3908.773438 1554342739.9737
MEM 3908.773438 1554342740.0807
MEM 3908.773438 1554342740.1879
MEM 3908.773438 1554342740.2949
MEM 3908.773438 1554342740.4020
MEM 3908.773438 1554342740.5090
MEM 3908.773438 1554342740.6161
MEM 3908.773438 1554342740.7231
MEM 3908.773438 1554342740.8302
MEM 3908.773438 1554342740.9372
MEM 3908.773438 1554342741.0443
MEM 3908.773438 1554342741.1512
MEM 3908.773438 1554342741.2582
MEM 3908.773438 1554342741.3652
MEM 3908.773438 1554342741.4721
MEM 3908.773438 1554342741.5793
MEM 3908.773438 1554342741.6862
MEM 3908.773438 1554342741.7934
MEM 3908.773438 1554342741.9004
MEM 3908.773438 1554342742.0075
MEM 3908.773438 1554342742.1145
MEM 3908.773438 1554342742.2216
MEM 3908.773438 1554342742.3285
MEM 3908.773438 1554342742.4357
MEM 3908.773438 1554342742.5426
MEM 3908.773438 1554342742.6496
MEM 3908.773438 1554342742.7566
MEM 3908.773438 1554342742.8634
MEM 3908.773438 1554342742.9705
MEM 3908.773438 1554342743.0774
MEM 3908.773438 1554342743.1844
MEM 3908.773438 1554342743.2915
MEM 3908.773438 1554342743.4194
MEM 3908.773438 1554342743.5268
MEM 3908.773438 1554342743.6336
MEM 3908.773438 1554342743.7403
MEM 3908.773438 1554342743.8481
MEM 3908.773438 1554342743.9559
MEM 3908.773438 1554342744.0637
MEM 3908.773438 1554342744.1715
MEM 3908.773438 1554342744.2795
MEM 3908.773438 1554342744.3874
MEM 3908.773438 1554342744.4953
MEM 3908.773438 1554342744.6031
MEM 3908.773438 1554342744.7111
MEM 3908.773438 1554342744.8190
MEM 3908.773438 1554342744.9270
MEM 3908.773438 1554342745.0348
MEM 3908.773438 1554342745.1427
MEM 3908.773438 1554342745.2506
MEM 3908.773438 1554342745.3573
MEM 3908.773438 1554342745.4655
MEM 3908.773438 1554342745.5735
MEM 3908.773438 1554342745.6802
MEM 3908.773438 1554342745.7870
MEM 3908.773438 1554342745.8938
MEM 3908.773438 1554342746.0004
MEM 3908.773438 1554342746.1071
MEM 3908.773438 1554342746.2138
MEM 3908.773438 1554342746.3205
MEM 3908.773438 1554342746.4272
MEM 3908.773438 1554342746.5339
MEM 3908.773438 1554342746.6406
MEM 3908.773438 1554342746.7473
MEM 3908.773438 1554342746.8540
MEM 3908.773438 1554342746.9607
MEM 3908.773438 1554342747.0674
MEM 3908.773438 1554342747.1741
MEM 3908.773438 1554342747.2808
MEM 3908.773438 1554342747.3875
MEM 3908.773438 1554342747.4945
MEM 3908.773438 1554342747.6013
MEM 3908.773438 1554342747.7080
MEM 3908.773438 1554342747.8148
MEM 3908.773438 1554342747.9215
MEM 3908.773438 1554342748.0287
MEM 3908.773438 1554342748.1354
MEM 3908.773438 1554342748.2422
MEM 3908.773438 1554342748.3489
MEM 3908.773438 1554342748.4557
MEM 3908.773438 1554342748.5624
MEM 3908.773438 1554342748.6691
MEM 3908.773438 1554342748.7758
MEM 3908.773438 1554342748.8825
MEM 3908.773438 1554342748.9892
MEM 3908.773438 1554342749.0959
MEM 3908.773438 1554342749.2026
MEM 3908.773438 1554342749.3093
MEM 3908.773438 1554342749.4159
MEM 3908.773438 1554342749.5227
MEM 3908.773438 1554342749.6293
MEM 3908.773438 1554342749.7360
MEM 3908.773438 1554342749.8427
MEM 3908.773438 1554342749.9506
MEM 3908.773438 1554342750.0574
MEM 3908.773438 1554342750.1641
MEM 3908.773438 1554342750.2708
MEM 3908.773438 1554342750.3775
MEM 3908.773438 1554342750.4842
MEM 3908.773438 1554342750.5910
MEM 3908.773438 1554342750.6977
MEM 3908.773438 1554342750.8044
MEM 3908.773438 1554342750.9110
MEM 3908.773438 1554342751.0177
MEM 3908.773438 1554342751.1244
MEM 3908.773438 1554342751.2311
MEM 3908.773438 1554342751.3379
MEM 3908.773438 1554342751.4445
MEM 3908.773438 1554342751.5513
MEM 3908.773438 1554342751.6580
MEM 3908.773438 1554342751.7647
MEM 3908.773438 1554342751.8714
MEM 3908.773438 1554342751.9782
MEM 3908.773438 1554342752.0861
MEM 3908.773438 1554342752.1939
MEM 3908.773438 1554342752.3006
MEM 3908.773438 1554342752.4075
MEM 3908.773438 1554342752.5143
MEM 3908.773438 1554342752.6212
MEM 3908.773438 1554342752.7284
MEM 3908.773438 1554342752.8353
MEM 3908.773438 1554342752.9424
MEM 3908.773438 1554342753.0494
MEM 3908.773438 1554342753.1565
MEM 3908.773438 1554342753.2635
MEM 3908.773438 1554342753.3706
MEM 3908.773438 1554342753.4775
MEM 3908.773438 1554342753.5847
MEM 3908.773438 1554342753.6916
MEM 3908.773438 1554342753.7987
MEM 3908.773438 1554342753.9056
MEM 3908.773438 1554342754.0127
MEM 3908.773438 1554342754.1197
MEM 3908.773438 1554342754.2269
MEM 3908.773438 1554342754.3361
MEM 3908.773438 1554342754.4430
MEM 3908.773438 1554342754.5498
MEM 3908.773438 1554342754.6566
MEM 3908.773438 1554342754.7636
MEM 3908.773438 1554342754.8706
MEM 3908.773438 1554342754.9777
MEM 3908.773438 1554342755.0847
MEM 3908.773438 1554342755.1919
MEM 3908.773438 1554342755.2988
MEM 3908.773438 1554342755.4059
MEM 3908.773438 1554342755.5129
MEM 3908.773438 1554342755.6201
MEM 3908.773438 1554342755.7271
MEM 3908.773438 1554342755.8342
MEM 3908.773438 1554342755.9413
MEM 3908.773438 1554342756.0484
MEM 3908.773438 1554342756.1554
MEM 3908.773438 1554342756.2625
MEM 3908.773438 1554342756.3695
MEM 3908.773438 1554342756.5092
MEM 3908.773438 1554342756.6162
MEM 3908.773438 1554342756.7231
MEM 3908.773438 1554342756.8300
MEM 3908.773438 1554342756.9372
MEM 3908.773438 1554342757.0442
MEM 3908.773438 1554342757.1513
MEM 3908.773438 1554342757.2583
MEM 3908.773438 1554342757.3654
MEM 3908.773438 1554342757.4724
MEM 3908.773438 1554342757.5796
MEM 3908.773438 1554342757.6866
MEM 3908.773438 1554342757.7937
MEM 3908.773438 1554342757.9007
MEM 3908.773438 1554342758.0078
MEM 3908.773438 1554342758.1148
MEM 3908.773438 1554342758.2216
MEM 3908.773438 1554342758.3285
MEM 3908.773438 1554342758.4355
MEM 3908.773438 1554342758.5424
MEM 3908.773438 1554342758.6769
MEM 3908.773438 1554342758.7843
MEM 3908.773438 1554342758.8911
MEM 3908.773438 1554342758.9982
MEM 3908.773438 1554342759.1052
MEM 3908.773438 1554342759.2122
MEM 3908.773438 1554342759.3191
MEM 3908.773438 1554342759.4263
MEM 3908.773438 1554342759.5331
MEM 3908.773438 1554342759.6399
MEM 3908.773438 1554342759.7468
MEM 3908.773438 1554342759.8538
MEM 3908.773438 1554342759.9607
MEM 3908.773438 1554342760.0676
MEM 3908.773438 1554342760.1745
MEM 3908.773438 1554342760.2815
MEM 3908.773438 1554342760.3884
MEM 3908.773438 1554342760.4954
MEM 3908.773438 1554342760.6023
MEM 3908.773438 1554342760.7093
MEM 3908.773438 1554342760.8164
MEM 3908.773438 1554342760.9244
MEM 3908.773438 1554342761.0312
MEM 3908.773438 1554342761.1379
MEM 3908.773438 1554342761.2449
MEM 3908.773438 1554342761.3519
MEM 3908.773438 1554342761.4589
MEM 3908.773438 1554342761.5659
MEM 3908.773438 1554342761.6730
MEM 3908.773438 1554342761.7799
MEM 3908.773438 1554342761.8870
MEM 3908.773438 1554342761.9939
MEM 3908.773438 1554342762.1010
MEM 3908.773438 1554342762.2080
MEM 3908.773438 1554342762.3151
MEM 3908.773438 1554342762.4220
MEM 3908.773438 1554342762.5291
MEM 3908.773438 1554342762.6360
MEM 3908.773438 1554342762.7431
MEM 3908.773438 1554342762.8500
MEM 3908.773438 1554342762.9571
MEM 3908.773438 1554342763.0640
MEM 3908.773438 1554342763.1708
MEM 3908.773438 1554342763.2779
MEM 3908.773438 1554342763.3849
MEM 3908.773438 1554342763.4920
MEM 3908.773438 1554342763.5989
MEM 3908.773438 1554342763.7060
MEM 3908.773438 1554342763.8129
MEM 3908.773438 1554342763.9200
MEM 3908.773438 1554342764.0269
MEM 3908.773438 1554342764.1336
MEM 3908.773438 1554342764.2404
MEM 3908.773438 1554342764.3472
MEM 3908.773438 1554342764.4542
MEM 3908.773438 1554342764.5611
MEM 3908.773438 1554342764.6681
MEM 3908.773438 1554342764.7750
MEM 3908.773438 1554342764.8820
MEM 3908.773438 1554342764.9890
MEM 3908.773438 1554342765.0959
MEM 3908.773438 1554342765.2026
MEM 3908.773438 1554342765.3108
MEM 3908.773438 1554342765.4178
MEM 3908.773438 1554342765.5249
MEM 3908.773438 1554342765.6317
MEM 3908.773438 1554342765.7388
MEM 3908.773438 1554342765.8456
MEM 3908.773438 1554342765.9526
MEM 3908.773438 1554342766.0595
MEM 3908.773438 1554342766.1666
MEM 3908.773438 1554342766.2735
