CMDLINE python do_luvoir_AWS_BW10_small.py
MEM 1347.019531 1557951295.0504
MEM 1347.019531 1557951295.1656
MEM 1347.019531 1557951295.2791
MEM 1340.015625 1557951295.3931
MEM 1332.015625 1557951295.5073
MEM 1331.757812 1557951295.6211
MEM 1331.757812 1557951295.7344
MEM 1331.757812 1557951295.8476
MEM 1331.757812 1557951295.9608
MEM 1318.234375 1557951296.0741
MEM 1362.277344 1557951296.1874
MEM 1362.281250 1557951296.2993
MEM 1362.281250 1557951296.4142
MEM 1362.281250 1557951296.5282
MEM 1362.281250 1557951296.6421
MEM 1362.281250 1557951296.7542
MEM 1362.281250 1557951296.8674
MEM 1362.281250 1557951296.9805
MEM 1362.281250 1557951297.0939
MEM 1362.281250 1557951297.2080
MEM 1354.050781 1557951297.3227
MEM 1347.019531 1557951297.4385
MEM 1347.019531 1557951297.5541
MEM 1347.015625 1557951297.6685
MEM 1347.019531 1557951297.7817
MEM 1340.015625 1557951297.8955
MEM 1331.757812 1557951298.0093
MEM 1331.757812 1557951298.1230
MEM 1331.757812 1557951298.2361
MEM 1331.757812 1557951298.3492
MEM 1331.757812 1557951298.4623
MEM 1317.718750 1557951298.5756
MEM 1362.281250 1557951298.6888
MEM 1362.281250 1557951298.8035
MEM 1362.281250 1557951298.9192
MEM 1362.281250 1557951299.0349
MEM 1362.281250 1557951299.1497
MEM 1362.281250 1557951299.2642
MEM 1362.281250 1557951299.3782
MEM 1362.281250 1557951299.4924
MEM 1362.281250 1557951299.6065
MEM 1362.281250 1557951299.7194
MEM 1362.281250 1557951299.8322
MEM 1362.281250 1557951299.9455
MEM 1362.281250 1557951300.0587
MEM 1362.281250 1557951300.1720
MEM 1362.281250 1557951300.2863
MEM 1354.050781 1557951300.4011
MEM 1347.019531 1557951300.5169
MEM 1347.019531 1557951300.6325
MEM 1347.019531 1557951300.7474
MEM 1346.503906 1557951300.8606
MEM 1338.015625 1557951300.9744
MEM 1331.757812 1557951301.0882
MEM 1331.757812 1557951301.2019
MEM 1331.757812 1557951301.3149
MEM 1331.757812 1557951301.4280
MEM 1331.757812 1557951301.5411
MEM 1316.945312 1557951301.6544
MEM 1362.281250 1557951301.7676
MEM 1362.281250 1557951301.8817
MEM 1362.281250 1557951301.9974
MEM 1362.281250 1557951302.1131
MEM 1362.281250 1557951302.2280
MEM 1362.281250 1557951302.3423
MEM 1362.281250 1557951302.4565
MEM 1362.281250 1557951302.5706
MEM 1362.281250 1557951302.6848
MEM 1362.281250 1557951302.7980
MEM 1362.281250 1557951302.9111
MEM 1362.281250 1557951303.0243
MEM 1362.277344 1557951303.1375
MEM 1362.281250 1557951303.2509
MEM 1362.281250 1557951303.3649
MEM 1352.050781 1557951303.4798
MEM 1347.019531 1557951303.5955
MEM 1347.019531 1557951303.7107
MEM 1347.019531 1557951303.8253
MEM 1347.019531 1557951303.9382
MEM 1338.015625 1557951304.0517
MEM 1331.757812 1557951304.1655
MEM 1331.757812 1557951304.2792
MEM 1331.757812 1557951304.3922
MEM 1331.757812 1557951304.5052
MEM 1328.234375 1557951304.6184
MEM 1332.949219 1557951304.7316
MEM 1362.281250 1557951304.8451
MEM 1362.281250 1557951304.9596
MEM 1362.281250 1557951305.0754
MEM 1362.281250 1557951305.1911
MEM 1362.281250 1557951305.3062
MEM 1362.281250 1557951305.4207
MEM 1362.281250 1557951305.5345
MEM 1362.281250 1557951305.6486
MEM 1362.281250 1557951305.7626
MEM 1362.281250 1557951305.8766
MEM 1362.281250 1557951305.9896
MEM 1362.281250 1557951306.1025
MEM 1362.281250 1557951306.2156
MEM 1362.281250 1557951306.3289
MEM 1362.281250 1557951306.4424
MEM 1358.050781 1557951306.5567
MEM 1348.050781 1557951306.6725
MEM 1347.019531 1557951306.7882
MEM 1347.019531 1557951306.9032
MEM 1347.019531 1557951307.0169
MEM 1342.015625 1557951307.1305
MEM 1334.015625 1557951307.2443
MEM 1331.757812 1557951307.3580
MEM 1331.757812 1557951307.4711
MEM 1331.757812 1557951307.5842
MEM 1331.757812 1557951307.6973
MEM 1326.234375 1557951307.8104
MEM 1362.281250 1557951307.9238
MEM 1362.148438 1557951308.0379
MEM 1362.281250 1557951308.1526
MEM 1362.281250 1557951308.2684
MEM 1362.281250 1557951308.3843
MEM 1362.281250 1557951308.4990
MEM 1362.277344 1557951308.6130
MEM 1362.281250 1557951308.7272
MEM 1362.281250 1557951308.8413
MEM 1362.281250 1557951308.9554
MEM 1362.281250 1557951309.0687
MEM 1362.281250 1557951309.1818
MEM 1362.281250 1557951309.2950
MEM 1362.281250 1557951309.4084
MEM 1362.281250 1557951309.5217
MEM 1360.050781 1557951309.6359
MEM 1352.050781 1557951309.7512
MEM 1347.019531 1557951309.8670
MEM 1347.019531 1557951309.9822
MEM 1347.019531 1557951310.0969
MEM 1346.015625 1557951310.2098
MEM 1336.015625 1557951310.3234
MEM 1331.757812 1557951310.4372
MEM 1331.757812 1557951310.5506
MEM 1331.757812 1557951310.6637
MEM 1331.757812 1557951310.7767
MEM 1328.234375 1557951310.8899
MEM 1348.949219 1557951311.0032
MEM 1362.281250 1557951311.1168
MEM 1362.281250 1557951311.2315
MEM 1362.281250 1557951311.3473
MEM 1362.281250 1557951311.4631
MEM 1362.281250 1557951311.5782
MEM 1362.281250 1557951311.6928
MEM 1362.281250 1557951311.8065
MEM 1362.281250 1557951311.9206
MEM 1362.281250 1557951312.0347
MEM 1362.281250 1557951312.1485
MEM 1362.281250 1557951312.2613
MEM 1362.281250 1557951312.3742
MEM 1362.281250 1557951312.4874
MEM 1362.281250 1557951312.6011
MEM 1362.281250 1557951312.7149
MEM 1356.050781 1557951312.8292
MEM 1347.277344 1557951312.9452
MEM 1347.019531 1557951313.0608
MEM 1347.019531 1557951313.1754
MEM 1347.019531 1557951313.2889
MEM 1344.015625 1557951313.4027
MEM 1334.015625 1557951313.5165
MEM 1331.757812 1557951313.6302
MEM 1331.757812 1557951313.7433
MEM 1331.757812 1557951313.8564
MEM 1331.757812 1557951313.9696
MEM 1322.234375 1557951314.0828
MEM 1362.281250 1557951314.1961
MEM 1362.281250 1557951314.3102
MEM 1362.281250 1557951314.4253
MEM 1362.281250 1557951314.5411
MEM 1362.281250 1557951314.6568
MEM 1362.281250 1557951314.7718
MEM 1362.281250 1557951314.8858
MEM 1362.281250 1557951315.0000
MEM 1362.281250 1557951315.1142
MEM 1362.281250 1557951315.2283
MEM 1362.281250 1557951315.3415
MEM 1362.281250 1557951315.4547
MEM 1362.277344 1557951315.5679
MEM 1362.281250 1557951315.6812
MEM 1362.281250 1557951315.7946
MEM 1360.050781 1557951315.9088
MEM 1352.050781 1557951316.0241
MEM 1347.019531 1557951316.1400
MEM 1347.019531 1557951316.2550
MEM 1347.019531 1557951316.3692
MEM 1342.015625 1557951316.4822
MEM 1332.015625 1557951316.5959
MEM 1331.757812 1557951316.7096
MEM 1331.757812 1557951316.8227
MEM 1331.757812 1557951316.9359
MEM 1331.757812 1557951317.0490
MEM 1322.234375 1557951317.1622
MEM 1362.281250 1557951317.2755
MEM 1362.281250 1557951317.3896
MEM 1362.281250 1557951317.5043
MEM 1362.281250 1557951317.6202
MEM 1362.281250 1557951317.7359
MEM 1362.281250 1557951317.8507
MEM 1362.281250 1557951317.9651
MEM 1362.281250 1557951318.0791
MEM 1362.281250 1557951318.1933
MEM 1362.281250 1557951318.3073
MEM 1362.281250 1557951318.4206
MEM 1362.281250 1557951318.5336
MEM 1362.281250 1557951318.6464
MEM 1362.281250 1557951318.7596
MEM 1362.281250 1557951318.8729
MEM 1362.281250 1557951318.9884
MEM 1354.050781 1557951319.1030
MEM 1347.019531 1557951319.2188
MEM 1347.019531 1557951319.3343
MEM 1347.019531 1557951319.4492
MEM 1347.019531 1557951319.5626
MEM 1340.015625 1557951319.6764
MEM 1331.757812 1557951319.7902
MEM 1331.757812 1557951319.9039
MEM 1331.824219 1557951320.0170
MEM 1331.757812 1557951320.1301
MEM 1331.757812 1557951320.2433
MEM 1317.460938 1557951320.3566
MEM 1362.281250 1557951320.4698
MEM 1362.281250 1557951320.5843
MEM 1362.281250 1557951320.6999
MEM 1362.281250 1557951320.8157
MEM 1362.281250 1557951320.9306
MEM 1362.277344 1557951321.0446
MEM 1362.281250 1557951321.1587
MEM 1362.281250 1557951321.2729
MEM 1362.281250 1557951321.3869
MEM 1362.281250 1557951321.5000
MEM 1362.281250 1557951321.6132
MEM 1362.281250 1557951321.7264
MEM 1362.281250 1557951321.8397
MEM 1362.281250 1557951321.9530
MEM 1358.050781 1557951322.0674
MEM 1350.050781 1557951322.1829
MEM 1347.019531 1557951322.2988
MEM 1347.019531 1557951322.4137
MEM 1347.019531 1557951322.5283
MEM 1346.015625 1557951322.6415
MEM 1334.015625 1557951322.7551
MEM 1331.757812 1557951322.8688
MEM 1331.757812 1557951322.9822
MEM 1331.757812 1557951323.0952
MEM 1331.757812 1557951323.2084
MEM 1322.234375 1557951323.3215
MEM 1362.281250 1557951323.4347
MEM 1362.281250 1557951323.5488
MEM 1362.281250 1557951323.6641
MEM 1362.281250 1557951323.7798
MEM 1362.281250 1557951323.8956
MEM 1362.281250 1557951324.0105
MEM 1362.281250 1557951324.1245
MEM 1362.281250 1557951324.2389
MEM 1362.281250 1557951324.3530
MEM 1362.281250 1557951324.4668
MEM 1362.281250 1557951324.5803
MEM 1362.281250 1557951324.6934
MEM 1362.281250 1557951324.8063
MEM 1362.281250 1557951324.9192
MEM 1362.281250 1557951325.0325
MEM 1358.050781 1557951325.1468
MEM 1350.050781 1557951325.2627
MEM 1347.019531 1557951325.3786
MEM 1347.019531 1557951325.4935
MEM 1347.019531 1557951325.6079
MEM 1346.015625 1557951325.7212
MEM 1336.015625 1557951325.8351
MEM 1331.757812 1557951325.9488
MEM 1331.757812 1557951326.0625
MEM 1331.757812 1557951326.1755
MEM 1331.757812 1557951326.2885
MEM 1330.726562 1557951326.4016
MEM 1316.945312 1557951326.5149
MEM 1362.281250 1557951326.6282
MEM 1362.281250 1557951326.7425
MEM 1362.281250 1557951326.8580
MEM 1362.281250 1557951326.9735
MEM 1362.281250 1557951327.0886
MEM 1362.281250 1557951327.2030
MEM 1362.281250 1557951327.3168
MEM 1362.281250 1557951327.4309
MEM 1362.281250 1557951327.5450
MEM 1362.281250 1557951327.6588
MEM 1362.281250 1557951327.7719
MEM 1362.281250 1557951327.8851
MEM 1362.277344 1557951327.9983
MEM 1362.281250 1557951328.1117
MEM 1362.281250 1557951328.2250
MEM 1358.050781 1557951328.3392
MEM 1350.050781 1557951328.4551
MEM 1347.019531 1557951328.5708
MEM 1347.019531 1557951328.6862
MEM 1347.019531 1557951328.8008
MEM 1346.015625 1557951328.9139
MEM 1336.015625 1557951329.0276
MEM 1331.757812 1557951329.1414
MEM 1331.757812 1557951329.2550
MEM 1331.757812 1557951329.3681
MEM 1331.757812 1557951329.4813
MEM 1326.234375 1557951329.5945
MEM 1362.281250 1557951329.7078
MEM 1362.281250 1557951329.8219
MEM 1362.281250 1557951329.9367
MEM 1362.281250 1557951330.0524
MEM 1362.281250 1557951330.1683
MEM 1362.281250 1557951330.2830
MEM 1362.281250 1557951330.3973
MEM 1362.281250 1557951330.5114
MEM 1362.281250 1557951330.6254
MEM 1362.281250 1557951330.7396
MEM 1362.281250 1557951330.8527
MEM 1362.281250 1557951330.9659
MEM 1362.281250 1557951331.0788
MEM 1362.281250 1557951331.1918
MEM 1362.281250 1557951331.3055
MEM 1356.050781 1557951331.4200
MEM 1348.050781 1557951331.5356
MEM 1347.019531 1557951331.6516
MEM 1347.019531 1557951331.7665
MEM 1347.019531 1557951331.8809
MEM 1344.015625 1557951331.9942
MEM 1334.015625 1557951332.1080
MEM 1331.757812 1557951332.2219
MEM 1331.757812 1557951332.3350
MEM 1331.757812 1557951332.4480
MEM 1331.757812 1557951332.5612
MEM 1324.234375 1557951332.6744
MEM 1362.281250 1557951332.7876
MEM 1362.281250 1557951332.9017
MEM 1362.281250 1557951333.0171
MEM 1362.281250 1557951333.1326
MEM 1362.281250 1557951333.2473
MEM 1362.281250 1557951333.3616
MEM 1362.277344 1557951333.4756
MEM 1362.281250 1557951333.5896
MEM 1362.281250 1557951333.7037
MEM 1362.281250 1557951333.8175
MEM 1362.281250 1557951333.9307
MEM 1362.281250 1557951334.0438
MEM 1362.281250 1557951334.1570
MEM 1362.281250 1557951334.2704
MEM 1362.281250 1557951334.3843
MEM 1356.050781 1557951334.4988
MEM 1347.277344 1557951334.6147
MEM 1347.019531 1557951334.7305
MEM 1347.019531 1557951334.8454
MEM 1347.019531 1557951334.9592
MEM 1342.015625 1557951335.0727
MEM 1331.757812 1557951335.1865
MEM 1331.757812 1557951335.3001
MEM 1331.757812 1557951335.4131
MEM 1331.757812 1557951335.5262
MEM 1331.757812 1557951335.6393
MEM 1318.234375 1557951335.7525
MEM 1362.281250 1557951335.8658
MEM 1362.281250 1557951335.9802
MEM 1362.281250 1557951336.0959
MEM 1362.281250 1557951336.2117
MEM 1362.281250 1557951336.3269
MEM 1362.281250 1557951336.4413
MEM 1362.281250 1557951336.5551
MEM 1362.281250 1557951336.6692
MEM 1362.281250 1557951336.7833
MEM 1362.281250 1557951336.8969
MEM 1362.281250 1557951337.0100
MEM 1362.281250 1557951337.1232
MEM 1362.281250 1557951337.2364
MEM 1362.281250 1557951337.3494
MEM 1362.281250 1557951337.4633
MEM 1356.050781 1557951337.5778
MEM 1347.535156 1557951337.6938
MEM 1347.019531 1557951337.8091
MEM 1347.019531 1557951337.9240
MEM 1347.019531 1557951338.0372
MEM 1340.015625 1557951338.1511
MEM 1331.757812 1557951338.2649
MEM 1331.757812 1557951338.3787
MEM 1331.757812 1557951338.4918
MEM 1331.757812 1557951338.6048
MEM 1331.757812 1557951338.7180
MEM 1320.234375 1557951338.8313
MEM 1362.277344 1557951338.9445
MEM 1362.281250 1557951339.0589
MEM 1362.281250 1557951339.1745
MEM 1362.281250 1557951339.2902
MEM 1362.281250 1557951339.4050
MEM 1362.281250 1557951339.5193
MEM 1362.281250 1557951339.6330
MEM 1362.281250 1557951339.7472
MEM 1362.281250 1557951339.8612
MEM 1362.281250 1557951339.9748
MEM 1362.281250 1557951340.0880
MEM 1362.281250 1557951340.2013
MEM 1362.281250 1557951340.3144
MEM 1362.281250 1557951340.4277
MEM 1362.281250 1557951340.5413
MEM 1356.050781 1557951340.6557
MEM 1347.019531 1557951340.7715
MEM 1347.019531 1557951340.8869
MEM 1347.019531 1557951341.0015
MEM 1347.019531 1557951341.1150
MEM 1342.015625 1557951341.2287
MEM 1332.015625 1557951341.3426
MEM 1331.757812 1557951341.4561
MEM 1331.757812 1557951341.5690
MEM 1331.757812 1557951341.6821
MEM 1331.757812 1557951341.7952
MEM 1322.234375 1557951341.9084
MEM 1362.281250 1557951342.0216
MEM 1362.281250 1557951342.1357
MEM 1362.281250 1557951342.2510
MEM 1362.281250 1557951342.3669
MEM 1362.281250 1557951342.4820
MEM 1362.281250 1557951342.5965
MEM 1362.281250 1557951342.7102
MEM 1362.281250 1557951342.8243
MEM 1362.281250 1557951342.9384
MEM 1362.281250 1557951343.0521
MEM 1362.281250 1557951343.1654
MEM 1362.281250 1557951343.2785
MEM 1362.281250 1557951343.3916
MEM 1362.281250 1557951343.5049
MEM 1362.281250 1557951343.6183
MEM 1356.050781 1557951343.7326
MEM 1347.277344 1557951343.8484
MEM 1347.019531 1557951343.9640
MEM 1346.988281 1557951344.0782
MEM 1344.011719 1557951344.1916
MEM 1334.015625 1557951344.3054
MEM 1331.757812 1557951344.4191
MEM 1331.757812 1557951344.5322
MEM 1331.757812 1557951344.6453
MEM 1331.757812 1557951344.7585
MEM 1324.234375 1557951344.8716
MEM 1362.281250 1557951344.9848
MEM 1362.281250 1557951345.0990
MEM 1362.281250 1557951345.2139
MEM 1362.281250 1557951345.3297
MEM 1362.281250 1557951345.4455
MEM 1362.281250 1557951345.5603
MEM 1362.281250 1557951345.6742
MEM 1362.281250 1557951345.7881
MEM 1362.277344 1557951345.9022
MEM 1362.281250 1557951346.0164
MEM 1362.281250 1557951346.1296
MEM 1362.281250 1557951346.2426
MEM 1362.281250 1557951346.3558
MEM 1362.281250 1557951346.4691
MEM 1362.281250 1557951346.5823
MEM 1360.050781 1557951346.6965
MEM 1350.050781 1557951346.8118
MEM 1347.019531 1557951346.9277
MEM 1347.019531 1557951347.0426
MEM 1347.019531 1557951347.1564
MEM 1344.015625 1557951347.2699
MEM 1334.015625 1557951347.3836
MEM 1331.757812 1557951347.4978
MEM 1331.757812 1557951347.6112
MEM 1331.757812 1557951347.7241
MEM 1331.757812 1557951347.8369
MEM 1324.234375 1557951347.9501
MEM 1362.281250 1557951348.0633
MEM 1362.281250 1557951348.1774
MEM 1362.281250 1557951348.2923
MEM 1362.281250 1557951348.4080
MEM 1362.281250 1557951348.5236
MEM 1362.281250 1557951348.6384
MEM 1362.281250 1557951348.7521
MEM 1362.281250 1557951348.8663
MEM 1362.281250 1557951348.9804
MEM 1362.281250 1557951349.0944
MEM 1362.281250 1557951349.2075
MEM 1362.281250 1557951349.3207
MEM 1362.281250 1557951349.4338
MEM 1362.281250 1557951349.5471
MEM 1362.281250 1557951349.6605
MEM 1356.050781 1557951349.7751
MEM 1347.019531 1557951349.8908
MEM 1347.019531 1557951350.0061
MEM 1347.019531 1557951350.1211
MEM 1347.019531 1557951350.2346
MEM 1342.015625 1557951350.3485
MEM 1332.015625 1557951350.4622
MEM 1331.757812 1557951350.5760
MEM 1331.757812 1557951350.6891
MEM 1331.757812 1557951350.8022
MEM 1331.757812 1557951350.9152
MEM 1320.234375 1557951351.0284
MEM 1362.281250 1557951351.1416
MEM 1362.281250 1557951351.2558
MEM 1362.277344 1557951351.3709
MEM 1362.281250 1557951351.4867
MEM 1362.281250 1557951351.6021
MEM 1362.281250 1557951351.7169
MEM 1362.281250 1557951351.8306
MEM 1362.281250 1557951351.9445
MEM 1362.281250 1557951352.0584
MEM 1362.281250 1557951352.1720
MEM 1362.281250 1557951352.2852
MEM 1362.281250 1557951352.3983
MEM 1362.281250 1557951352.5116
MEM 1362.281250 1557951352.6249
MEM 1362.281250 1557951352.7389
MEM 1356.050781 1557951352.8532
MEM 1348.050781 1557951352.9691
MEM 1347.019531 1557951353.0849
MEM 1347.019531 1557951353.1998
MEM 1347.019531 1557951353.3137
MEM 1344.015625 1557951353.4272
MEM 1334.015625 1557951353.5409
MEM 1331.757812 1557951353.6546
MEM 1331.757812 1557951353.7677
MEM 1331.757812 1557951353.8808
MEM 1331.242188 1557951353.9938
MEM 1362.281250 1557951354.1068
MEM 1362.281250 1557951354.2203
MEM 1362.281250 1557951354.3348
MEM 1362.281250 1557951354.4506
MEM 1362.281250 1557951354.5663
MEM 1362.281250 1557951354.6813
MEM 1362.281250 1557951354.7957
MEM 1362.281250 1557951354.9098
MEM 1362.281250 1557951355.0239
MEM 1362.281250 1557951355.1380
MEM 1362.281250 1557951355.2519
MEM 1362.281250 1557951355.3649
MEM 1362.281250 1557951355.4781
MEM 1362.281250 1557951355.5913
MEM 1362.281250 1557951355.7046
MEM 1362.281250 1557951355.8187
MEM 1356.050781 1557951355.9332
MEM 1347.019531 1557951356.0491
MEM 1347.019531 1557951356.1639
MEM 1347.019531 1557951356.2782
MEM 1344.015625 1557951356.3914
MEM 1336.015625 1557951356.5053
MEM 1331.757812 1557951356.6190
MEM 1331.757812 1557951356.7327
MEM 1331.757812 1557951356.8457
MEM 1331.757812 1557951356.9588
MEM 1330.468750 1557951357.0720
MEM 1362.281250 1557951357.1853
MEM 1362.281250 1557951357.2989
MEM 1362.281250 1557951357.4136
MEM 1362.281250 1557951357.5293
MEM 1362.281250 1557951357.6449
MEM 1362.281250 1557951357.7596
MEM 1362.281250 1557951357.8736
MEM 1362.281250 1557951357.9876
MEM 1362.281250 1557951358.1017
MEM 1362.281250 1557951358.2156
MEM 1362.277344 1557951358.3285
MEM 1362.281250 1557951358.4416
MEM 1362.281250 1557951358.5548
MEM 1362.281250 1557951358.6680
MEM 1362.281250 1557951358.7813
MEM 1360.050781 1557951358.8955
MEM 1352.050781 1557951359.0107
MEM 1347.019531 1557951359.1271
MEM 1347.019531 1557951359.2419
MEM 1347.019531 1557951359.3555
MEM 1342.015625 1557951359.4692
MEM 1334.015625 1557951359.5830
MEM 1331.757812 1557951359.6967
MEM 1331.757812 1557951359.8098
MEM 1331.757812 1557951359.9229
MEM 1331.757812 1557951360.0361
MEM 1322.234375 1557951360.1493
MEM 1362.281250 1557951360.2624
MEM 1362.281250 1557951360.3763
MEM 1362.281250 1557951360.4916
MEM 1362.281250 1557951360.6074
MEM 1362.281250 1557951360.7229
MEM 1362.281250 1557951360.8377
MEM 1362.281250 1557951360.9515
MEM 1362.281250 1557951361.0656
MEM 1362.281250 1557951361.1798
MEM 1362.281250 1557951361.2939
MEM 1362.281250 1557951361.4071
MEM 1362.281250 1557951361.5201
MEM 1362.281250 1557951361.6333
MEM 1362.281250 1557951361.7466
MEM 1362.281250 1557951361.8598
MEM 1358.050781 1557951361.9742
MEM 1350.050781 1557951362.0898
MEM 1347.019531 1557951362.2055
MEM 1347.019531 1557951362.3204
MEM 1347.019531 1557951362.4342
MEM 1344.015625 1557951362.5475
MEM 1334.015625 1557951362.6616
MEM 1331.757812 1557951362.7753
MEM 1331.757812 1557951362.8884
MEM 1331.757812 1557951363.0012
MEM 1331.757812 1557951363.1143
MEM 1317.976562 1557951363.2275
MEM 1362.281250 1557951363.3408
MEM 1362.281250 1557951363.4552
MEM 1362.281250 1557951363.5710
MEM 1362.281250 1557951363.6869
MEM 1362.277344 1557951363.8022
MEM 1362.281250 1557951363.9168
MEM 1362.281250 1557951364.0305
MEM 1362.281250 1557951364.1447
MEM 1362.281250 1557951364.2588
MEM 1362.281250 1557951364.3726
MEM 1362.281250 1557951364.4854
MEM 1362.281250 1557951364.5983
MEM 1362.281250 1557951364.7115
MEM 1362.281250 1557951364.8247
MEM 1360.050781 1557951364.9388
MEM 1350.050781 1557951365.0540
MEM 1347.019531 1557951365.1699
MEM 1347.019531 1557951365.2848
MEM 1347.019531 1557951365.3995
MEM 1346.246094 1557951365.5127
MEM 1338.015625 1557951365.6265
MEM 1331.757812 1557951365.7403
MEM 1331.757812 1557951365.8541
MEM 1331.757812 1557951365.9673
MEM 1331.757812 1557951366.0803
MEM 1331.242188 1557951366.1934
MEM 1317.976562 1557951366.3067
MEM 1362.281250 1557951366.4199
MEM 1362.281250 1557951366.5345
MEM 1362.281250 1557951366.6501
MEM 1362.281250 1557951366.7661
MEM 1362.281250 1557951366.8812
