CMDLINE python do_luvoir_telserv2_BW10_medium.py
MEM 2803.109375 1557949949.1778
MEM 2833.625000 1557949949.3030
MEM 2833.625000 1557949949.4273
MEM 2833.625000 1557949949.5498
MEM 2790.808594 1557949949.6747
MEM 2833.625000 1557949949.8003
MEM 2833.625000 1557949949.9257
MEM 2816.808594 1557949950.0485
MEM 2787.847656 1557949950.1715
MEM 2833.625000 1557949950.2956
MEM 2833.625000 1557949950.4199
MEM 2806.808594 1557949950.5446
MEM 2772.589844 1557949950.6674
MEM 2833.625000 1557949950.7909
MEM 2833.625000 1557949950.9162
MEM 2803.109375 1557949951.0408
MEM 2833.625000 1557949951.1640
MEM 2833.625000 1557949951.2858
MEM 2833.625000 1557949951.4120
MEM 2803.109375 1557949951.5374
MEM 2833.625000 1557949951.6610
MEM 2833.625000 1557949951.7833
MEM 2833.625000 1557949951.9075
MEM 2803.109375 1557949952.0315
MEM 2833.625000 1557949952.1569
MEM 2833.625000 1557949952.2807
MEM 2833.625000 1557949952.4037
MEM 2792.808594 1557949952.5278
MEM 2833.625000 1557949952.6526
MEM 2833.625000 1557949952.7774
MEM 2817.312500 1557949952.8999
MEM 2787.847656 1557949953.0230
MEM 2833.625000 1557949953.1473
MEM 2833.625000 1557949953.2720
MEM 2808.808594 1557949953.3961
MEM 2772.589844 1557949953.5191
MEM 2833.625000 1557949953.6434
MEM 2833.625000 1557949953.7687
MEM 2803.109375 1557949953.8935
MEM 2820.277344 1557949954.0168
MEM 2833.625000 1557949954.1392
MEM 2833.625000 1557949954.2638
MEM 2803.109375 1557949954.3891
MEM 2833.625000 1557949954.5125
MEM 2833.625000 1557949954.6350
MEM 2833.625000 1557949954.7603
MEM 2803.109375 1557949954.8855
MEM 2833.625000 1557949955.0102
MEM 2833.625000 1557949955.1338
MEM 2833.625000 1557949955.2567
MEM 2794.808594 1557949955.3807
MEM 2833.625000 1557949955.5058
MEM 2833.625000 1557949955.6305
MEM 2818.152344 1557949955.7526
MEM 2787.847656 1557949955.8758
MEM 2833.625000 1557949956.0000
MEM 2833.625000 1557949956.1247
MEM 2808.808594 1557949956.2491
MEM 2772.589844 1557949956.3719
MEM 2833.625000 1557949956.4954
MEM 2833.625000 1557949956.6205
MEM 2803.109375 1557949956.7452
MEM 2833.625000 1557949956.8684
MEM 2833.625000 1557949956.9902
MEM 2833.625000 1557949957.1156
MEM 2803.109375 1557949957.2411
MEM 2833.625000 1557949957.3647
MEM 2833.625000 1557949957.4872
MEM 2833.625000 1557949957.6114
MEM 2803.109375 1557949957.7353
MEM 2833.625000 1557949957.8606
MEM 2833.625000 1557949957.9842
MEM 2833.625000 1557949958.1075
MEM 2792.808594 1557949958.2314
MEM 2833.625000 1557949958.3561
MEM 2833.625000 1557949958.4808
MEM 2817.804688 1557949958.6031
MEM 2787.847656 1557949958.7262
MEM 2833.625000 1557949958.8506
MEM 2833.625000 1557949958.9754
MEM 2808.808594 1557949959.0995
MEM 2772.589844 1557949959.2223
MEM 2833.625000 1557949959.3466
MEM 2833.625000 1557949959.4717
MEM 2803.109375 1557949959.5965
MEM 2758.277344 1557949959.7197
MEM 2833.625000 1557949959.8421
MEM 2833.625000 1557949959.9665
MEM 2803.109375 1557949960.0916
MEM 2833.625000 1557949960.2151
MEM 2833.625000 1557949960.3375
MEM 2833.625000 1557949960.4629
MEM 2803.109375 1557949960.5878
MEM 2833.625000 1557949960.7146
MEM 2833.625000 1557949960.8376
MEM 2833.625000 1557949960.9614
MEM 2803.109375 1557949961.0850
MEM 2833.625000 1557949961.2111
MEM 2833.625000 1557949961.3358
MEM 2833.625000 1557949961.4579
MEM 2787.847656 1557949961.5829
MEM 2833.625000 1557949961.7080
MEM 2833.625000 1557949961.8333
MEM 2816.808594 1557949961.9559
MEM 2787.847656 1557949962.0792
MEM 2833.625000 1557949962.2032
MEM 2833.625000 1557949962.3282
MEM 2806.808594 1557949962.4529
MEM 2772.589844 1557949962.5757
MEM 2833.625000 1557949962.6990
MEM 2833.625000 1557949962.8251
MEM 2803.109375 1557949962.9497
MEM 2833.625000 1557949963.0729
MEM 2833.625000 1557949963.1954
MEM 2833.625000 1557949963.3214
MEM 2803.109375 1557949963.4467
MEM 2833.625000 1557949963.5705
MEM 2833.625000 1557949963.6930
MEM 2833.625000 1557949963.8174
MEM 2803.109375 1557949963.9406
MEM 2833.625000 1557949964.0662
MEM 2833.625000 1557949964.1906
MEM 2833.625000 1557949964.3121
MEM 2788.597656 1557949964.4370
MEM 2833.625000 1557949964.5620
MEM 2833.625000 1557949964.6870
MEM 2814.808594 1557949964.8097
MEM 2787.847656 1557949964.9329
MEM 2833.625000 1557949965.0568
MEM 2833.625000 1557949965.1816
MEM 2806.808594 1557949965.3063
MEM 2772.589844 1557949965.4290
MEM 2833.625000 1557949965.5525
MEM 2833.625000 1557949965.6776
MEM 2803.109375 1557949965.8023
MEM 2833.625000 1557949965.9255
MEM 2833.625000 1557949966.0474
MEM 2833.625000 1557949966.1727
MEM 2803.109375 1557949966.2976
MEM 2833.625000 1557949966.4219
MEM 2833.625000 1557949966.5447
MEM 2833.625000 1557949966.6694
MEM 2803.109375 1557949966.7926
MEM 2833.625000 1557949966.9184
MEM 2833.625000 1557949967.0431
MEM 2833.625000 1557949967.1649
MEM 2787.847656 1557949967.2894
MEM 2833.625000 1557949967.4148
MEM 2833.625000 1557949967.5398
MEM 2814.808594 1557949967.6625
MEM 2787.847656 1557949967.7857
MEM 2833.625000 1557949967.9096
MEM 2833.625000 1557949968.0344
MEM 2806.808594 1557949968.1592
MEM 2772.589844 1557949968.2820
MEM 2833.625000 1557949968.4056
MEM 2833.625000 1557949968.5308
MEM 2803.109375 1557949968.6556
MEM 2833.625000 1557949968.7788
MEM 2833.625000 1557949968.9005
MEM 2833.625000 1557949969.0263
MEM 2803.109375 1557949969.1512
MEM 2833.625000 1557949969.2749
MEM 2833.625000 1557949969.3973
MEM 2833.625000 1557949969.5219
MEM 2803.109375 1557949969.6458
MEM 2833.625000 1557949969.7710
MEM 2833.625000 1557949969.8953
MEM 2833.625000 1557949970.0178
MEM 2790.808594 1557949970.1424
MEM 2833.625000 1557949970.2670
MEM 2833.625000 1557949970.3922
MEM 2816.808594 1557949970.5149
MEM 2787.847656 1557949970.6380
MEM 2833.625000 1557949970.7620
MEM 2833.625000 1557949970.8864
MEM 2806.808594 1557949971.0111
MEM 2772.589844 1557949971.1338
MEM 2833.625000 1557949971.2573
MEM 2833.625000 1557949971.3829
MEM 2803.109375 1557949971.5075
MEM 2833.625000 1557949971.6308
MEM 2833.625000 1557949971.7525
MEM 2833.625000 1557949971.8778
MEM 2803.109375 1557949972.0029
MEM 2833.625000 1557949972.1271
MEM 2833.625000 1557949972.2500
MEM 2833.625000 1557949972.3740
MEM 2803.109375 1557949972.4968
MEM 2833.625000 1557949972.6226
MEM 2833.625000 1557949972.7473
MEM 2833.625000 1557949972.8693
MEM 2787.847656 1557949972.9934
MEM 2833.625000 1557949973.1185
MEM 2833.625000 1557949973.2434
MEM 2814.808594 1557949973.3661
MEM 2787.847656 1557949973.4891
MEM 2833.625000 1557949973.6134
MEM 2833.625000 1557949973.7389
MEM 2806.808594 1557949973.8637
MEM 2772.589844 1557949973.9866
MEM 2833.625000 1557949974.1098
MEM 2833.625000 1557949974.2354
MEM 2803.109375 1557949974.3600
MEM 2833.625000 1557949974.4838
MEM 2833.625000 1557949974.6055
MEM 2833.625000 1557949974.7315
MEM 2803.109375 1557949974.8564
MEM 2833.625000 1557949974.9805
MEM 2833.625000 1557949975.1032
MEM 2833.625000 1557949975.2276
MEM 2803.109375 1557949975.3506
MEM 2833.625000 1557949975.4764
MEM 2833.625000 1557949975.6012
MEM 2833.625000 1557949975.7233
MEM 2787.847656 1557949975.8474
MEM 2833.625000 1557949975.9722
MEM 2833.625000 1557949976.0973
MEM 2812.808594 1557949976.2200
MEM 2787.847656 1557949976.3430
MEM 2833.625000 1557949976.4672
MEM 2833.625000 1557949976.5927
MEM 2804.398438 1557949976.7174
MEM 2772.511719 1557949976.8407
MEM 2833.625000 1557949976.9635
MEM 2833.625000 1557949977.0884
MEM 2803.109375 1557949977.2132
MEM 2833.625000 1557949977.3358
MEM 2833.625000 1557949977.4576
MEM 2833.625000 1557949977.5833
MEM 2803.109375 1557949977.7076
MEM 2833.625000 1557949977.8323
MEM 2833.625000 1557949977.9552
MEM 2833.625000 1557949978.0779
MEM 2798.808594 1557949978.2018
MEM 2833.625000 1557949978.3268
MEM 2833.625000 1557949978.4516
MEM 2818.683594 1557949978.5738
MEM 2787.847656 1557949978.6970
MEM 2833.625000 1557949978.8222
MEM 2833.625000 1557949978.9479
MEM 2812.808594 1557949979.0727
MEM 2787.847656 1557949979.1958
MEM 2833.625000 1557949979.3197
MEM 2833.625000 1557949979.4452
MEM 2804.562500 1557949979.5699
MEM 2833.625000 1557949979.6932
MEM 2833.625000 1557949979.8157
MEM 2833.625000 1557949979.9407
MEM 2803.109375 1557949980.0659
MEM 2833.625000 1557949980.1893
MEM 2833.625000 1557949980.3118
MEM 2833.625000 1557949980.4370
MEM 2803.109375 1557949980.5620
MEM 2833.625000 1557949980.6866
MEM 2833.625000 1557949980.8099
MEM 2833.625000 1557949980.9331
MEM 2796.808594 1557949981.0572
MEM 2833.625000 1557949981.1821
MEM 2833.625000 1557949981.3068
MEM 2818.527344 1557949981.4289
MEM 2787.847656 1557949981.5521
MEM 2833.625000 1557949981.6771
MEM 2833.625000 1557949981.8024
MEM 2808.808594 1557949981.9262
MEM 2772.589844 1557949982.0489
MEM 2833.625000 1557949982.1728
MEM 2833.625000 1557949982.2979
MEM 2803.109375 1557949982.4226
MEM 2833.625000 1557949982.5457
MEM 2833.625000 1557949982.6680
MEM 2833.625000 1557949982.7941
MEM 2803.109375 1557949982.9194
MEM 2833.625000 1557949983.0428
MEM 2833.625000 1557949983.1651
MEM 2833.625000 1557949983.2893
MEM 2803.109375 1557949983.4133
MEM 2833.625000 1557949983.5387
MEM 2833.625000 1557949983.6623
MEM 2833.625000 1557949983.7853
MEM 2792.808594 1557949983.9093
MEM 2833.625000 1557949984.0340
MEM 2833.625000 1557949984.1589
MEM 2816.949219 1557949984.2813
MEM 2787.847656 1557949984.4045
MEM 2833.625000 1557949984.5289
MEM 2833.625000 1557949984.6535
MEM 2808.808594 1557949984.7777
MEM 2772.589844 1557949984.9005
MEM 2833.625000 1557949985.0241
MEM 2833.625000 1557949985.1491
MEM 2803.109375 1557949985.2739
MEM 2833.625000 1557949985.3970
MEM 2833.625000 1557949985.5189
MEM 2833.625000 1557949985.6450
MEM 2803.109375 1557949985.7700
MEM 2833.625000 1557949985.8941
MEM 2833.625000 1557949986.0166
MEM 2833.625000 1557949986.1407
MEM 2803.109375 1557949986.2642
MEM 2833.625000 1557949986.3895
MEM 2833.625000 1557949986.5137
MEM 2833.625000 1557949986.6356
MEM 2788.773438 1557949986.7607
MEM 2833.625000 1557949986.8859
MEM 2833.625000 1557949987.0109
MEM 2817.339844 1557949987.1336
MEM 2787.847656 1557949987.2566
MEM 2833.625000 1557949987.3807
MEM 2833.625000 1557949987.5050
MEM 2806.808594 1557949987.6294
MEM 2772.589844 1557949987.7523
MEM 2833.625000 1557949987.8757
MEM 2833.625000 1557949988.0009
MEM 2803.109375 1557949988.1255
MEM 2833.625000 1557949988.2487
MEM 2833.625000 1557949988.3704
MEM 2833.625000 1557949988.4966
MEM 2803.109375 1557949988.6217
MEM 2833.625000 1557949988.7458
MEM 2833.625000 1557949988.8684
MEM 2833.625000 1557949988.9927
MEM 2803.109375 1557949989.1160
MEM 2833.625000 1557949989.2424
MEM 2833.625000 1557949989.3670
MEM 2833.625000 1557949989.4889
MEM 2788.808594 1557949989.6140
MEM 2833.625000 1557949989.7396
MEM 2833.625000 1557949989.8652
MEM 2808.808594 1557949989.9895
MEM 2772.589844 1557949990.1125
MEM 2833.625000 1557949990.2355
MEM 2833.625000 1557949990.3602
MEM 2803.109375 1557949990.4842
MEM 2833.625000 1557949990.6095
MEM 2833.625000 1557949990.7349
MEM 2817.972656 1557949990.8570
MEM 2787.847656 1557949990.9803
MEM 2833.625000 1557949991.1051
MEM 2833.625000 1557949991.2305
MEM 2810.808594 1557949991.3540
MEM 2772.589844 1557949991.4767
MEM 2833.625000 1557949991.6009
MEM 2833.625000 1557949991.7260
MEM 2803.109375 1557949991.8506
MEM 2833.625000 1557949991.9739
MEM 2833.625000 1557949992.0963
MEM 2833.625000 1557949992.2208
MEM 2803.109375 1557949992.3460
MEM 2833.625000 1557949992.4693
MEM 2833.625000 1557949992.5915
MEM 2833.625000 1557949992.7156
MEM 2803.109375 1557949992.8397
MEM 2833.625000 1557949992.9650
MEM 2833.625000 1557949993.0893
MEM 2833.625000 1557949993.2114
MEM 2790.808594 1557949993.3362
MEM 2833.625000 1557949993.4610
MEM 2833.625000 1557949993.5858
MEM 2816.812500 1557949993.7083
MEM 2787.847656 1557949993.8316
MEM 2833.625000 1557949993.9555
MEM 2833.625000 1557949994.0799
MEM 2806.808594 1557949994.2045
MEM 2772.589844 1557949994.3273
MEM 2833.625000 1557949994.4508
MEM 2833.625000 1557949994.5756
MEM 2803.109375 1557949994.7002
MEM 2833.625000 1557949994.8233
MEM 2833.625000 1557949994.9451
MEM 2833.625000 1557949995.0700
MEM 2803.109375 1557949995.1951
MEM 2833.625000 1557949995.3192
MEM 2833.625000 1557949995.4421
MEM 2833.625000 1557949995.5661
MEM 2803.109375 1557949995.6896
MEM 2833.625000 1557949995.8155
MEM 2833.625000 1557949995.9403
MEM 2833.625000 1557949996.0623
MEM 2787.847656 1557949996.1865
MEM 2833.625000 1557949996.3115
MEM 2833.625000 1557949996.4366
MEM 2814.808594 1557949996.5594
MEM 2787.847656 1557949996.6825
MEM 2833.625000 1557949996.8066
MEM 2833.625000 1557949996.9321
MEM 2804.382812 1557949997.0568
MEM 2772.589844 1557949997.1798
MEM 2833.625000 1557949997.3029
MEM 2833.625000 1557949997.4284
MEM 2803.109375 1557949997.5530
MEM 2833.625000 1557949997.6765
MEM 2833.625000 1557949997.7983
MEM 2833.625000 1557949997.9233
MEM 2803.109375 1557949998.0481
MEM 2833.625000 1557949998.1728
MEM 2833.625000 1557949998.2959
MEM 2833.625000 1557949998.4198
MEM 2803.109375 1557949998.5430
MEM 2833.625000 1557949998.6690
MEM 2833.625000 1557949998.7936
MEM 2833.625000 1557949998.9159
MEM 2787.847656 1557949999.0400
MEM 2833.625000 1557949999.1648
MEM 2833.625000 1557949999.2900
MEM 2812.808594 1557949999.4128
MEM 2787.847656 1557949999.5359
MEM 2833.625000 1557949999.6598
MEM 2833.625000 1557949999.7854
MEM 2804.593750 1557949999.9102
MEM 2772.328125 1557950000.0336
MEM 2833.625000 1557950000.1569
MEM 2833.625000 1557950000.2828
MEM 2803.109375 1557950000.4074
MEM 2833.625000 1557950000.5309
MEM 2833.625000 1557950000.6525
MEM 2833.625000 1557950000.7772
MEM 2803.109375 1557950000.9017
MEM 2833.625000 1557950001.0264
MEM 2833.625000 1557950001.1494
MEM 2833.625000 1557950001.2733
MEM 2803.109375 1557950001.3969
MEM 2833.625000 1557950001.5228
MEM 2833.625000 1557950001.6473
MEM 2833.625000 1557950001.7691
MEM 2787.847656 1557950001.8931
MEM 2833.625000 1557950002.0179
MEM 2833.625000 1557950002.1429
MEM 2812.808594 1557950002.2657
MEM 2787.847656 1557950002.3889
MEM 2833.625000 1557950002.5131
MEM 2833.625000 1557950002.6380
MEM 2803.109375 1557950002.7627
MEM 2820.277344 1557950002.8859
MEM 2833.625000 1557950003.0083
MEM 2833.625000 1557950003.1332
MEM 2803.109375 1557950003.2586
MEM 2833.625000 1557950003.3820
MEM 2833.625000 1557950003.5040
MEM 2833.625000 1557950003.6286
MEM 2803.109375 1557950003.7524
MEM 2833.625000 1557950003.8778
MEM 2833.625000 1557950004.0019
MEM 2833.625000 1557950004.1239
MEM 2790.808594 1557950004.2486
MEM 2833.625000 1557950004.3742
MEM 2833.625000 1557950004.4994
MEM 2816.808594 1557950004.6219
MEM 2787.847656 1557950004.7451
MEM 2833.625000 1557950004.8690
MEM 2833.625000 1557950004.9944
MEM 2806.808594 1557950005.1192
MEM 2772.589844 1557950005.2422
MEM 2833.625000 1557950005.3655
MEM 2833.625000 1557950005.4911
MEM 2803.109375 1557950005.6158
MEM 2833.625000 1557950005.7398
MEM 2833.625000 1557950005.8623
MEM 2833.625000 1557950005.9883
MEM 2803.109375 1557950006.1140
MEM 2833.625000 1557950006.2373
MEM 2833.625000 1557950006.3597
MEM 2833.625000 1557950006.4850
MEM 2803.109375 1557950006.6100
MEM 2833.625000 1557950006.7346
MEM 2833.625000 1557950006.8576
MEM 2833.625000 1557950006.9804
MEM 2798.808594 1557950007.1044
MEM 2833.625000 1557950007.2295
MEM 2833.625000 1557950007.3543
MEM 2833.625000 1557950007.4768
MEM 2787.847656 1557950007.6008
MEM 2833.625000 1557950007.7256
MEM 2833.625000 1557950007.8512
MEM 2812.808594 1557950007.9743
MEM 2787.847656 1557950008.0974
MEM 2833.625000 1557950008.2218
MEM 2833.625000 1557950008.3472
MEM 2804.566406 1557950008.4721
MEM 2772.589844 1557950008.5951
MEM 2833.625000 1557950008.7182
MEM 2833.625000 1557950008.8436
MEM 2803.109375 1557950008.9683
MEM 2833.625000 1557950009.0919
MEM 2833.625000 1557950009.2137
MEM 2833.625000 1557950009.3388
MEM 2803.109375 1557950009.4636
MEM 2833.625000 1557950009.5884
MEM 2833.625000 1557950009.7114
MEM 2833.625000 1557950009.8341
MEM 2798.808594 1557950009.9575
MEM 2833.625000 1557950010.0831
MEM 2833.625000 1557950010.2080
MEM 2833.625000 1557950010.3301
MEM 2787.847656 1557950010.4542
MEM 2833.625000 1557950010.5792
MEM 2833.625000 1557950010.7049
MEM 2812.808594 1557950010.8280
MEM 2787.847656 1557950010.9513
MEM 2833.625000 1557950011.0757
MEM 2833.625000 1557950011.2010
MEM 2804.757812 1557950011.3257
MEM 2772.589844 1557950011.4487
MEM 2833.625000 1557950011.5719
MEM 2833.625000 1557950011.6973
MEM 2803.109375 1557950011.8220
MEM 2833.625000 1557950011.9452
MEM 2833.625000 1557950012.0670
MEM 2833.625000 1557950012.1925
MEM 2803.109375 1557950012.3172
MEM 2833.625000 1557950012.4418
MEM 2833.625000 1557950012.5648
MEM 2833.625000 1557950012.6880
MEM 2800.808594 1557950012.8115
MEM 2833.625000 1557950012.9370
MEM 2833.625000 1557950013.0618
MEM 2833.625000 1557950013.1844
MEM 2787.847656 1557950013.3084
MEM 2833.625000 1557950013.4326
MEM 2833.625000 1557950013.5582
MEM 2810.808594 1557950013.6817
MEM 2772.589844 1557950013.8044
MEM 2833.625000 1557950013.9287
MEM 2833.625000 1557950014.0538
MEM 2803.109375 1557950014.1786
MEM 2788.277344 1557950014.3017
MEM 2833.625000 1557950014.4240
MEM 2833.625000 1557950014.5486
MEM 2803.109375 1557950014.6737
MEM 2833.625000 1557950014.7971
MEM 2833.625000 1557950014.9194
MEM 2833.625000 1557950015.0443
MEM 2803.109375 1557950015.1692
MEM 2833.625000 1557950015.2939
MEM 2833.625000 1557950015.4174
MEM 2833.625000 1557950015.5403
MEM 2792.808594 1557950015.6643
MEM 2833.625000 1557950015.7890
MEM 2833.625000 1557950015.9141
MEM 2816.941406 1557950016.0367
MEM 2787.847656 1557950016.1597
MEM 2833.625000 1557950016.2835
MEM 2833.625000 1557950016.4086
MEM 2806.808594 1557950016.5334
MEM 2772.589844 1557950016.6563
MEM 2833.625000 1557950016.7798
MEM 2833.625000 1557950016.9055
MEM 2803.109375 1557950017.0303
MEM 2833.625000 1557950017.1535
MEM 2833.625000 1557950017.2754
MEM 2833.625000 1557950017.4003
MEM 2803.109375 1557950017.5252
MEM 2833.625000 1557950017.6498
MEM 2833.625000 1557950017.7730
MEM 2833.625000 1557950017.8958
MEM 2800.808594 1557950018.0189
MEM 2833.625000 1557950018.1440
MEM 2833.625000 1557950018.2688
MEM 2833.136719 1557950018.3914
MEM 2787.847656 1557950018.5151
MEM 2833.625000 1557950018.6397
MEM 2833.625000 1557950018.7657
MEM 2810.808594 1557950018.8890
MEM 2772.589844 1557950019.0117
MEM 2833.625000 1557950019.1362
MEM 2833.625000 1557950019.2612
MEM 2803.410156 1557950019.3859
MEM 2820.277344 1557950019.5090
MEM 2833.625000 1557950019.6314
MEM 2833.625000 1557950019.7556
MEM 2803.109375 1557950019.8811
MEM 2833.625000 1557950020.0044
MEM 2833.625000 1557950020.1267
MEM 2833.625000 1557950020.2505
MEM 2803.109375 1557950020.3747
MEM 2833.625000 1557950020.4994
MEM 2833.625000 1557950020.6231
MEM 2833.625000 1557950020.7461
MEM 2790.808594 1557950020.8702
MEM 2833.625000 1557950020.9948
MEM 2833.625000 1557950021.1200
MEM 2816.808594 1557950021.2428
MEM 2787.847656 1557950021.3660
MEM 2833.625000 1557950021.4897
MEM 2833.625000 1557950021.6152
MEM 2804.472656 1557950021.7400
MEM 2772.589844 1557950021.8631
MEM 2833.625000 1557950021.9861
MEM 2833.625000 1557950022.1114
MEM 2803.109375 1557950022.2362
MEM 2833.625000 1557950022.3595
MEM 2833.625000 1557950022.4813
MEM 2833.625000 1557950022.6058
MEM 2803.109375 1557950022.7306
MEM 2833.625000 1557950022.8552
MEM 2833.625000 1557950022.9780
MEM 2833.625000 1557950023.1016
MEM 2803.109375 1557950023.2249
MEM 2833.625000 1557950023.3507
MEM 2833.625000 1557950023.4756
MEM 2833.625000 1557950023.5981
MEM 2787.847656 1557950023.7222
MEM 2833.625000 1557950023.8471
MEM 2833.625000 1557950023.9727
MEM 2812.808594 1557950024.0957
MEM 2773.132812 1557950024.2187
MEM 2833.625000 1557950024.3429
MEM 2833.625000 1557950024.4679
MEM 2803.109375 1557950024.5928
MEM 2833.625000 1557950024.7160
MEM 2833.625000 1557950024.8383
MEM 2833.625000 1557950024.9630
MEM 2803.109375 1557950025.0884
MEM 2833.625000 1557950025.2117
MEM 2833.625000 1557950025.3339
MEM 2833.625000 1557950025.4578
MEM 2803.109375 1557950025.5820
MEM 2833.625000 1557950025.7069
MEM 2833.625000 1557950025.8307
MEM 2833.625000 1557950025.9534
MEM 2790.808594 1557950026.0773
MEM 2833.625000 1557950026.2025
MEM 2833.625000 1557950026.3277
MEM 2816.808594 1557950026.4504
MEM 2787.847656 1557950026.5735
MEM 2833.625000 1557950026.6976
MEM 2833.625000 1557950026.8224
MEM 2806.808594 1557950026.9469
MEM 2772.589844 1557950027.0696
MEM 2833.625000 1557950027.1929
MEM 2833.625000 1557950027.3189
