CMDLINE python do_luvoir_telserv3_BW10_small_N500.py
MEM 980.289062 1558535186.1122
MEM 980.289062 1558535186.2254
MEM 980.289062 1558535186.3385
MEM 980.289062 1558535186.4515
MEM 980.289062 1558535186.5648
MEM 980.289062 1558535186.6779
MEM 980.289062 1558535186.7906
MEM 980.289062 1558535186.9038
MEM 980.289062 1558535187.0170
MEM 980.289062 1558535187.1298
MEM 980.289062 1558535187.2429
MEM 980.289062 1558535187.3561
MEM 980.289062 1558535187.4687
MEM 980.289062 1558535187.5819
MEM 980.289062 1558535187.6946
MEM 980.289062 1558535187.8069
MEM 980.289062 1558535187.9201
MEM 980.289062 1558535188.0333
MEM 980.289062 1558535188.1462
MEM 980.289062 1558535188.2593
MEM 980.289062 1558535188.3726
MEM 980.289062 1558535188.4852
MEM 980.320312 1558535188.5979
MEM 980.320312 1558535188.7110
MEM 980.320312 1558535188.8241
MEM 980.320312 1558535188.9368
MEM 980.320312 1558535189.0501
MEM 980.320312 1558535189.1630
MEM 980.320312 1558535189.2757
MEM 980.320312 1558535189.3889
MEM 980.320312 1558535189.5018
MEM 980.320312 1558535189.6147
MEM 980.320312 1558535189.7276
MEM 980.320312 1558535189.8404
MEM 980.320312 1558535189.9532
MEM 980.320312 1558535190.0664
MEM 980.320312 1558535190.1796
MEM 980.320312 1558535190.2923
MEM 980.320312 1558535190.4056
MEM 980.320312 1558535190.5189
MEM 980.320312 1558535190.6316
MEM 980.320312 1558535190.7446
MEM 980.320312 1558535190.8578
MEM 980.320312 1558535190.9710
MEM 980.320312 1558535191.0840
MEM 980.320312 1558535191.1972
MEM 980.320312 1558535191.3103
MEM 980.320312 1558535191.4233
MEM 980.320312 1558535191.5372
MEM 980.320312 1558535191.6503
MEM 980.320312 1558535191.7629
MEM 980.320312 1558535191.8759
MEM 980.320312 1558535191.9890
MEM 980.320312 1558535192.1024
MEM 980.320312 1558535192.2155
MEM 980.320312 1558535192.3285
MEM 980.320312 1558535192.4418
MEM 980.320312 1558535192.5550
MEM 980.320312 1558535192.6678
MEM 980.320312 1558535192.7808
MEM 980.320312 1558535192.8940
MEM 980.320312 1558535193.0072
MEM 980.320312 1558535193.1202
MEM 980.320312 1558535193.2334
MEM 980.320312 1558535193.3466
MEM 980.320312 1558535193.4595
MEM 980.320312 1558535193.5727
MEM 980.320312 1558535193.6858
MEM 980.320312 1558535193.7983
MEM 980.320312 1558535193.9112
MEM 980.320312 1558535194.0246
MEM 980.320312 1558535194.1378
MEM 980.320312 1558535194.2510
MEM 980.320312 1558535194.3642
MEM 980.320312 1558535194.4773
MEM 980.320312 1558535194.5905
MEM 980.320312 1558535194.7036
MEM 980.363281 1558535194.8164
MEM 980.363281 1558535194.9298
MEM 980.363281 1558535195.0427
MEM 980.363281 1558535195.1556
MEM 980.363281 1558535195.2687
MEM 980.363281 1558535195.3816
MEM 980.363281 1558535195.4945
MEM 980.371094 1558535195.6078
MEM 980.371094 1558535195.7205
MEM 980.371094 1558535195.8336
MEM 980.371094 1558535195.9462
MEM 980.371094 1558535196.0592
MEM 980.371094 1558535196.1724
MEM 980.371094 1558535196.2853
MEM 980.371094 1558535196.3980
MEM 980.371094 1558535196.5113
MEM 980.371094 1558535196.6241
MEM 980.371094 1558535196.7370
MEM 980.371094 1558535196.8503
MEM 980.371094 1558535196.9631
MEM 980.371094 1558535197.0760
MEM 980.371094 1558535197.1891
MEM 980.371094 1558535197.3020
MEM 980.371094 1558535197.4147
MEM 980.371094 1558535197.5281
MEM 980.371094 1558535197.6412
MEM 980.371094 1558535197.7538
MEM 980.371094 1558535197.8668
MEM 980.371094 1558535197.9798
MEM 980.371094 1558535198.0926
MEM 980.371094 1558535198.2057
MEM 980.371094 1558535198.3189
MEM 980.371094 1558535198.4315
MEM 980.371094 1558535198.5448
MEM 980.371094 1558535198.6580
MEM 980.371094 1558535198.7709
MEM 980.371094 1558535198.8839
MEM 980.371094 1558535198.9971
MEM 980.371094 1558535199.1103
MEM 980.371094 1558535199.2233
MEM 980.371094 1558535199.3365
MEM 980.371094 1558535199.4496
MEM 980.371094 1558535199.5628
MEM 980.371094 1558535199.6759
MEM 980.371094 1558535199.7891
MEM 980.371094 1558535199.9021
MEM 980.371094 1558535200.0150
MEM 980.371094 1558535200.1280
MEM 980.371094 1558535200.2410
MEM 980.371094 1558535200.3542
MEM 980.371094 1558535200.4671
MEM 980.371094 1558535200.5804
MEM 980.371094 1558535200.6936
MEM 980.371094 1558535200.8065
MEM 980.371094 1558535200.9197
MEM 980.371094 1558535201.0330
MEM 980.371094 1558535201.1461
MEM 980.371094 1558535201.2588
MEM 980.371094 1558535201.3720
MEM 980.371094 1558535201.4852
MEM 980.414062 1558535201.5982
MEM 980.414062 1558535201.7113
MEM 980.414062 1558535201.8244
MEM 980.414062 1558535201.9368
MEM 980.414062 1558535202.0498
MEM 980.414062 1558535202.1629
MEM 980.414062 1558535202.2757
MEM 980.414062 1558535202.3888
MEM 980.414062 1558535202.5019
MEM 980.414062 1558535202.6147
MEM 980.414062 1558535202.7278
MEM 980.414062 1558535202.8409
MEM 980.414062 1558535202.9535
MEM 980.414062 1558535203.0678
MEM 980.414062 1558535203.1807
MEM 980.414062 1558535203.2934
MEM 980.414062 1558535203.4066
MEM 980.414062 1558535203.5197
MEM 980.414062 1558535203.6325
MEM 980.414062 1558535203.7458
MEM 980.414062 1558535203.8593
MEM 980.414062 1558535203.9717
MEM 980.414062 1558535204.0849
MEM 980.414062 1558535204.1981
MEM 980.414062 1558535204.3110
MEM 980.414062 1558535204.4242
MEM 980.414062 1558535204.5375
MEM 980.414062 1558535204.6503
MEM 980.414062 1558535204.7634
MEM 980.414062 1558535204.8766
MEM 980.414062 1558535204.9892
MEM 980.414062 1558535205.1025
MEM 980.414062 1558535205.2156
MEM 980.414062 1558535205.3286
MEM 980.414062 1558535205.4418
MEM 980.414062 1558535205.5551
MEM 980.414062 1558535205.6680
MEM 980.414062 1558535205.7811
MEM 980.414062 1558535205.8943
MEM 980.414062 1558535206.0068
MEM 980.414062 1558535206.1199
MEM 980.414062 1558535206.2330
MEM 980.414062 1558535206.3460
MEM 980.414062 1558535206.4593
MEM 980.414062 1558535206.5725
MEM 980.414062 1558535206.6854
MEM 980.414062 1558535206.7984
MEM 980.414062 1558535206.9116
MEM 980.414062 1558535207.0246
MEM 980.414062 1558535207.1378
MEM 980.414062 1558535207.2510
MEM 980.414062 1558535207.3640
MEM 980.414062 1558535207.4767
MEM 980.414062 1558535207.5904
MEM 980.414062 1558535207.7037
MEM 980.414062 1558535207.8168
MEM 980.414062 1558535207.9299
MEM 980.414062 1558535208.0429
MEM 980.414062 1558535208.1561
MEM 980.414062 1558535208.2693
MEM 980.414062 1558535208.3825
MEM 980.414062 1558535208.4957
MEM 980.414062 1558535208.6090
MEM 980.414062 1558535208.7219
MEM 980.414062 1558535208.8351
MEM 980.414062 1558535208.9483
MEM 980.414062 1558535209.0609
MEM 980.414062 1558535209.1742
MEM 980.414062 1558535209.2871
MEM 980.414062 1558535209.4002
MEM 980.414062 1558535209.5133
MEM 980.414062 1558535209.6265
MEM 980.414062 1558535209.7396
MEM 980.414062 1558535209.8526
MEM 980.414062 1558535209.9658
MEM 980.414062 1558535210.0785
MEM 980.414062 1558535210.1916
MEM 980.414062 1558535210.3047
MEM 980.414062 1558535210.4179
MEM 980.414062 1558535210.5310
MEM 980.414062 1558535210.6443
MEM 980.414062 1558535210.7574
MEM 980.414062 1558535210.8705
MEM 980.414062 1558535210.9838
MEM 980.414062 1558535211.0968
MEM 980.414062 1558535211.2101
MEM 980.414062 1558535211.3231
MEM 980.414062 1558535211.4361
MEM 980.414062 1558535211.5492
MEM 980.414062 1558535211.6624
MEM 980.414062 1558535211.7755
MEM 980.414062 1558535211.8885
MEM 980.414062 1558535212.0017
MEM 980.414062 1558535212.1145
MEM 980.414062 1558535212.2277
MEM 980.414062 1558535212.3408
MEM 980.414062 1558535212.4550
MEM 980.414062 1558535212.5683
MEM 980.414062 1558535212.6815
MEM 980.414062 1558535212.7944
MEM 980.414062 1558535212.9075
MEM 980.414062 1558535213.0206
MEM 980.414062 1558535213.1332
MEM 980.480469 1558535213.2465
MEM 980.480469 1558535213.3597
MEM 980.480469 1558535213.4725
MEM 980.480469 1558535213.5858
MEM 980.480469 1558535213.6990
MEM 980.480469 1558535213.8123
MEM 980.480469 1558535213.9255
MEM 980.480469 1558535214.0389
MEM 980.480469 1558535214.1515
MEM 980.480469 1558535214.2647
MEM 980.480469 1558535214.3778
MEM 980.480469 1558535214.4910
MEM 980.480469 1558535214.6043
MEM 980.480469 1558535214.7176
MEM 980.480469 1558535214.8305
MEM 980.480469 1558535214.9437
MEM 980.480469 1558535215.0570
MEM 980.480469 1558535215.1697
MEM 980.480469 1558535215.2828
MEM 980.480469 1558535215.3960
MEM 980.480469 1558535215.5088
MEM 980.480469 1558535215.6220
MEM 980.480469 1558535215.7353
MEM 980.480469 1558535215.8485
MEM 980.480469 1558535215.9625
MEM 980.480469 1558535216.0756
MEM 980.480469 1558535216.1880
MEM 980.480469 1558535216.3011
MEM 980.480469 1558535216.4143
MEM 980.480469 1558535216.5271
MEM 980.480469 1558535216.6403
MEM 980.480469 1558535216.7536
MEM 980.480469 1558535216.8664
MEM 980.480469 1558535216.9795
MEM 980.480469 1558535217.0927
MEM 980.480469 1558535217.2055
MEM 980.480469 1558535217.3188
MEM 980.480469 1558535217.4319
MEM 980.480469 1558535217.5449
MEM 980.480469 1558535217.6590
MEM 980.480469 1558535217.7723
MEM 980.480469 1558535217.8851
MEM 980.480469 1558535217.9983
MEM 980.480469 1558535218.1112
MEM 980.480469 1558535218.2238
MEM 980.480469 1558535218.3370
MEM 980.480469 1558535218.4501
MEM 980.480469 1558535218.5632
MEM 980.480469 1558535218.6764
MEM 980.480469 1558535218.7896
MEM 980.480469 1558535218.9026
MEM 980.480469 1558535219.0156
MEM 980.480469 1558535219.1288
MEM 980.480469 1558535219.2414
MEM 980.480469 1558535219.3546
MEM 980.480469 1558535219.4677
MEM 980.480469 1558535219.5806
MEM 980.480469 1558535219.6938
MEM 980.480469 1558535219.8070
MEM 980.480469 1558535219.9197
MEM 980.480469 1558535220.0328
MEM 980.480469 1558535220.1457
MEM 980.480469 1558535220.2586
MEM 980.480469 1558535220.3717
MEM 980.480469 1558535220.4849
MEM 980.480469 1558535220.5981
MEM 980.480469 1558535220.7112
MEM 980.480469 1558535220.8244
MEM 980.480469 1558535220.9374
MEM 980.480469 1558535221.0506
MEM 980.480469 1558535221.1646
MEM 980.480469 1558535221.2772
MEM 980.480469 1558535221.3905
MEM 980.480469 1558535221.5034
MEM 980.480469 1558535221.6160
MEM 980.480469 1558535221.7293
MEM 980.480469 1558535221.8422
MEM 980.480469 1558535221.9550
MEM 980.480469 1558535222.0681
MEM 980.480469 1558535222.1811
MEM 980.480469 1558535222.2940
MEM 980.480469 1558535222.4070
MEM 980.480469 1558535222.5201
MEM 980.480469 1558535222.6333
MEM 980.480469 1558535222.7464
MEM 980.480469 1558535222.8596
MEM 980.480469 1558535222.9726
MEM 980.480469 1558535223.0858
MEM 980.480469 1558535223.1990
MEM 980.480469 1558535223.3117
MEM 980.480469 1558535223.4250
MEM 980.480469 1558535223.5382
MEM 980.480469 1558535223.6510
MEM 980.480469 1558535223.7643
MEM 980.480469 1558535223.8776
MEM 980.546875 1558535223.9905
MEM 980.546875 1558535224.1038
MEM 980.546875 1558535224.2168
MEM 980.546875 1558535224.3293
MEM 980.546875 1558535224.4424
MEM 980.546875 1558535224.5555
MEM 980.546875 1558535224.6687
MEM 980.546875 1558535224.7818
MEM 980.546875 1558535224.8949
MEM 980.546875 1558535225.0081
MEM 980.546875 1558535225.1210
MEM 980.546875 1558535225.2342
MEM 980.546875 1558535225.3473
MEM 980.546875 1558535225.4605
MEM 980.546875 1558535225.5743
MEM 980.546875 1558535225.6878
MEM 980.546875 1558535225.8009
MEM 980.546875 1558535225.9141
MEM 980.546875 1558535226.0271
MEM 980.546875 1558535226.1411
MEM 980.546875 1558535226.2535
MEM 980.546875 1558535226.3663
MEM 980.546875 1558535226.4794
MEM 980.546875 1558535226.5927
MEM 980.546875 1558535226.7056
MEM 980.546875 1558535226.8188
MEM 980.546875 1558535226.9319
MEM 980.546875 1558535227.0448
MEM 980.546875 1558535227.1580
MEM 980.546875 1558535227.2713
MEM 980.546875 1558535227.3843
MEM 980.546875 1558535227.4975
MEM 980.546875 1558535227.6108
MEM 980.546875 1558535227.7241
MEM 980.546875 1558535227.8373
MEM 980.546875 1558535227.9503
MEM 980.546875 1558535228.0635
MEM 980.546875 1558535228.1767
MEM 980.546875 1558535228.2891
MEM 980.546875 1558535228.4022
MEM 980.546875 1558535228.5153
MEM 980.546875 1558535228.6283
MEM 980.546875 1558535228.7414
MEM 980.546875 1558535228.8547
MEM 980.546875 1558535228.9677
MEM 980.546875 1558535229.0809
MEM 980.546875 1558535229.1941
MEM 980.546875 1558535229.3070
MEM 980.546875 1558535229.4203
MEM 980.546875 1558535229.5334
MEM 980.546875 1558535229.6464
MEM 980.546875 1558535229.7596
MEM 980.546875 1558535229.8728
MEM 980.546875 1558535229.9857
MEM 980.546875 1558535230.0989
MEM 980.546875 1558535230.2121
MEM 980.546875 1558535230.3246
MEM 980.546875 1558535230.4376
MEM 980.546875 1558535230.5507
MEM 980.546875 1558535230.6638
MEM 980.546875 1558535230.7771
MEM 980.546875 1558535230.8905
MEM 980.546875 1558535231.0032
MEM 980.546875 1558535231.1164
MEM 980.589844 1558535231.2296
MEM 980.589844 1558535231.3423
MEM 980.589844 1558535231.4555
MEM 980.589844 1558535231.5687
MEM 980.589844 1558535231.6814
MEM 980.589844 1558535231.7948
MEM 980.589844 1558535231.9077
MEM 980.589844 1558535232.0207
MEM 980.589844 1558535232.1338
MEM 980.589844 1558535232.2470
MEM 980.589844 1558535232.3593
MEM 980.589844 1558535232.4726
MEM 980.589844 1558535232.5857
MEM 980.589844 1558535232.6984
MEM 980.589844 1558535232.8117
MEM 980.589844 1558535232.9246
MEM 980.589844 1558535233.0375
MEM 980.589844 1558535233.1506
MEM 980.589844 1558535233.2636
MEM 980.589844 1558535233.3763
MEM 980.589844 1558535233.4896
MEM 980.589844 1558535233.6027
MEM 980.589844 1558535233.7155
MEM 980.589844 1558535233.8288
MEM 980.589844 1558535233.9420
MEM 980.589844 1558535234.0550
MEM 980.589844 1558535234.1682
MEM 980.589844 1558535234.2815
MEM 980.589844 1558535234.3939
MEM 980.589844 1558535234.5071
MEM 980.589844 1558535234.6203
MEM 980.589844 1558535234.7332
MEM 980.613281 1558535234.8465
MEM 980.613281 1558535234.9597
MEM 980.613281 1558535235.0729
MEM 980.613281 1558535235.1858
MEM 980.613281 1558535235.2989
MEM 980.613281 1558535235.4121
MEM 980.613281 1558535235.5256
MEM 980.613281 1558535235.6389
MEM 980.613281 1558535235.7520
MEM 980.613281 1558535235.8653
MEM 980.613281 1558535235.9786
MEM 980.613281 1558535236.0914
MEM 980.613281 1558535236.2045
MEM 980.613281 1558535236.3177
MEM 980.613281 1558535236.4304
MEM 980.613281 1558535236.5437
MEM 980.613281 1558535236.6568
MEM 980.613281 1558535236.7700
MEM 980.613281 1558535236.8831
MEM 980.613281 1558535236.9963
MEM 980.613281 1558535237.1092
MEM 980.613281 1558535237.2223
MEM 980.613281 1558535237.3356
MEM 980.613281 1558535237.4483
MEM 980.613281 1558535237.5615
MEM 980.613281 1558535237.6750
MEM 980.613281 1558535237.7877
MEM 980.613281 1558535237.9009
MEM 980.613281 1558535238.0140
MEM 980.613281 1558535238.1269
MEM 980.613281 1558535238.2400
MEM 980.613281 1558535238.3532
MEM 980.613281 1558535238.4656
MEM 980.613281 1558535238.5788
MEM 980.613281 1558535238.6920
MEM 980.613281 1558535238.8050
MEM 980.613281 1558535238.9182
MEM 980.613281 1558535239.0315
MEM 980.613281 1558535239.1443
MEM 980.613281 1558535239.2575
MEM 980.613281 1558535239.3707
MEM 980.613281 1558535239.4835
MEM 980.613281 1558535239.5968
MEM 980.613281 1558535239.7099
MEM 980.613281 1558535239.8227
MEM 980.613281 1558535239.9360
MEM 980.613281 1558535240.0490
MEM 980.613281 1558535240.1617
MEM 980.613281 1558535240.2748
MEM 980.613281 1558535240.3880
MEM 980.613281 1558535240.5006
MEM 980.613281 1558535240.6139
MEM 980.613281 1558535240.7270
MEM 980.613281 1558535240.8400
MEM 980.613281 1558535240.9532
MEM 980.613281 1558535241.0665
MEM 980.613281 1558535241.1794
MEM 980.613281 1558535241.2925
MEM 980.613281 1558535241.4058
MEM 980.613281 1558535241.5188
MEM 980.656250 1558535241.6328
MEM 980.656250 1558535241.7457
MEM 980.656250 1558535241.8590
MEM 980.656250 1558535241.9719
MEM 980.656250 1558535242.0847
MEM 980.656250 1558535242.1979
MEM 980.656250 1558535242.3109
MEM 980.656250 1558535242.4233
MEM 980.656250 1558535242.5363
MEM 980.656250 1558535242.6492
MEM 980.656250 1558535242.7619
MEM 980.656250 1558535242.8752
MEM 980.656250 1558535242.9882
MEM 980.656250 1558535243.1011
MEM 980.656250 1558535243.2143
MEM 980.656250 1558535243.3272
MEM 980.656250 1558535243.4399
MEM 980.656250 1558535243.5532
MEM 980.656250 1558535243.6661
MEM 980.656250 1558535243.7790
MEM 980.656250 1558535243.8922
MEM 980.656250 1558535244.0054
MEM 980.656250 1558535244.1184
MEM 980.656250 1558535244.2316
MEM 980.656250 1558535244.3448
MEM 980.656250 1558535244.4571
MEM 980.656250 1558535244.5700
MEM 980.656250 1558535244.6832
MEM 980.656250 1558535244.7962
MEM 980.656250 1558535244.9094
MEM 980.656250 1558535245.0226
MEM 980.656250 1558535245.1356
MEM 980.656250 1558535245.2487
MEM 980.656250 1558535245.3619
MEM 981.859375 1558535245.4756
MEM 981.859375 1558535245.5888
MEM 981.859375 1558535245.7020
MEM 981.859375 1558535245.8152
MEM 981.859375 1558535245.9290
MEM 981.859375 1558535246.0425
MEM 981.859375 1558535246.1554
MEM 981.859375 1558535246.2685
MEM 981.859375 1558535246.3817
MEM 981.859375 1558535246.4945
MEM 981.859375 1558535246.6073
MEM 981.859375 1558535246.7205
MEM 981.859375 1558535246.8338
MEM 981.859375 1558535246.9465
MEM 981.859375 1558535247.0598
MEM 981.859375 1558535247.1730
MEM 981.859375 1558535247.2856
MEM 981.859375 1558535247.3987
MEM 981.859375 1558535247.5118
MEM 981.859375 1558535247.6248
MEM 981.859375 1558535247.7382
MEM 981.859375 1558535247.8513
MEM 981.859375 1558535247.9638
MEM 981.859375 1558535248.0771
MEM 981.859375 1558535248.1899
MEM 981.859375 1558535248.3027
MEM 981.859375 1558535248.4161
MEM 981.859375 1558535248.5288
MEM 981.859375 1558535248.6413
MEM 981.859375 1558535248.7545
MEM 981.859375 1558535248.8677
MEM 981.859375 1558535248.9804
MEM 981.859375 1558535249.0936
MEM 981.859375 1558535249.2068
MEM 981.859375 1558535249.3211
MEM 981.859375 1558535249.4343
MEM 981.859375 1558535249.5472
MEM 981.859375 1558535249.6603
MEM 981.859375 1558535249.7735
MEM 981.859375 1558535249.8866
MEM 981.859375 1558535249.9993
MEM 981.859375 1558535250.1125
MEM 981.859375 1558535250.2255
MEM 981.859375 1558535250.3382
MEM 981.859375 1558535250.4514
MEM 981.859375 1558535250.5642
MEM 981.859375 1558535250.6789
MEM 981.859375 1558535250.7921
MEM 981.859375 1558535250.9054
MEM 981.859375 1558535251.0181
MEM 981.859375 1558535251.1314
MEM 981.859375 1558535251.2444
MEM 981.859375 1558535251.3571
MEM 981.859375 1558535251.4704
MEM 981.859375 1558535251.5833
MEM 981.859375 1558535251.6963
MEM 981.859375 1558535251.8095
MEM 981.859375 1558535251.9225
MEM 981.859375 1558535252.0352
MEM 981.859375 1558535252.1486
MEM 981.859375 1558535252.2614
MEM 981.859375 1558535252.3740
MEM 981.859375 1558535252.4873
MEM 981.859375 1558535252.6001
MEM 981.859375 1558535252.7124
MEM 981.859375 1558535252.8256
MEM 981.859375 1558535252.9388
MEM 981.859375 1558535253.0515
MEM 981.859375 1558535253.1647
MEM 981.859375 1558535253.2779
MEM 981.859375 1558535253.3909
MEM 981.859375 1558535253.5041
MEM 981.859375 1558535253.6173
MEM 981.859375 1558535253.7303
MEM 981.859375 1558535253.8434
MEM 981.859375 1558535253.9566
MEM 981.859375 1558535254.0695
MEM 981.859375 1558535254.1829
MEM 981.859375 1558535254.2960
MEM 981.859375 1558535254.4088
MEM 981.859375 1558535254.5220
MEM 981.859375 1558535254.6349
MEM 981.859375 1558535254.7474
MEM 981.859375 1558535254.8605
MEM 981.859375 1558535254.9746
MEM 981.859375 1558535255.0873
MEM 981.859375 1558535255.2004
MEM 981.859375 1558535255.3134
MEM 981.859375 1558535255.4262
MEM 981.859375 1558535255.5404
MEM 981.859375 1558535255.6541
MEM 981.859375 1558535255.7675
MEM 981.859375 1558535255.8807
MEM 981.859375 1558535255.9940
MEM 981.859375 1558535256.1070
MEM 981.859375 1558535256.2203
MEM 981.859375 1558535256.3335
MEM 981.859375 1558535256.4466
MEM 981.859375 1558535256.5598
MEM 981.859375 1558535256.6729
MEM 981.859375 1558535256.7857
MEM 981.859375 1558535256.8984
MEM 981.859375 1558535257.0115
MEM 981.859375 1558535257.1248
MEM 981.859375 1558535257.2377
MEM 981.859375 1558535257.3509
MEM 981.859375 1558535257.4639
MEM 981.859375 1558535257.5766
MEM 981.859375 1558535257.6900
MEM 981.859375 1558535257.8028
